"","filename","Species","IndCode","IndLeafCode","Dry","length","width","height","hull_volume"
"625","mymu1-2dry.xyz","MYMU","MYMU1","MYMU1-2","Yes",39.0062987919028,20.8530085902145,12.5386897880404,3393.55783457369
"626","mymu2-1.xyz","MYMU","MYMU2","MYMU2-1","No",63.0150319543166,29.7147666339668,9.10722789597309,6388.93601686974
"627","mymu2-1dry.xyz","MYMU","MYMU2","MYMU2-1","Yes",55.8859915649144,28.6191027038608,13.4126746178504,8869.02041084575
"628","mymu2-2.xyz","MYMU","MYMU2","MYMU2-2","No",49.2365074908633,27.7559539209471,8.28021721967654,3633.5521502966
"629","mymu2-2dry.xyz","MYMU","MYMU2","MYMU2-2","Yes",47.5974562010482,28.5559659610163,12.2941827743503,6111.8144833798
"630","mymu3-1.xyz","MYMU","MYMU3","MYMU3-1","No",48.8081201674846,32.702896492318,8.11321603692102,4502.22599065285
"631","mymu3-1dry.xyz","MYMU","MYMU3","MYMU3-1","Yes",46.9047412382921,33.821760084872,11.6046979033748,6431.98817122144
"632","mymu3-2.xyz","MYMU","MYMU3","MYMU3-2","No",51.3309768512836,27.9851276289546,9.65709058808509,4848.32262844196
"633","mymu3-2dry.xyz","MYMU","MYMU3","MYMU3-2","Yes",48.8295933545948,27.7729993770938,10.7642223856308,5152.40464170757
"634","myto1-1.xyz","MYTO","MYTO1","MYTO1-1","No",69.544002543498,29.9307646053048,14.276346851242,9338.23436891226
"635","myto1-1dry.xyz","MYTO","MYTO1","MYTO1-1","Yes",57.9700949451058,25.9067059264364,17.6545605169616,11226.9545131188
"636","myto1-2.xyz","MYTO","MYTO1","MYTO1-2","No",97.1684872529303,45.7337579131353,21.3846231827736,28462.483888673
"637","myto1-2dry.xyz","MYTO","MYTO1","MYTO1-2","Yes",85.25131097021,25.832486055124,18.8429863490631,18179.0489914492
"638","myto2-1.xyz","MYTO","MYTO2","MYTO2-1","No",94.004943252374,38.3033804587333,11.4755985888909,14081.0919267671
"639","myto2-1dry.xyz","MYTO","MYTO2","MYTO2-1","Yes",81.8836816993033,38.4692218202827,26.9945839227433,25688.3121649627
"640","myto2-2dry.xyz","MYTO","MYTO2","MYTO2-2","Yes",82.2898710611695,45.8498881753179,27.4696302674483,35044.0359931388
"641","myto3-1.xyz","MYTO","MYTO3","MYTO3-1","No",82.5258763402552,41.8280522318135,18.2726663181363,20928.4701481787
"642","myto3-1dry.xyz","MYTO","MYTO3","MYTO3-1","Yes",77.3592785416783,39.0828965237104,15.0055816232863,19772.7376455643
"643","myto3-2.xyz","MYTO","MYTO3","MYTO3-2","No",89.3889298187054,41.7388613240414,17.0632326305389,22498.0485407202
"644","myto3-2dry.xyz","MYTO","MYTO3","MYTO3-2","Yes",87.9949511788458,40.8236870895342,12.7580007324216,19523.8463899441
"645","myum1-1.xyz","MYUM","MYUM1","MYUM1-1","No",84.4065180258752,31.5296696720551,10.6589000085149,9614.80960295925
"646","myum1-1dry.xyz","MYUM","MYUM1","MYUM1-1","Yes",86.0183599466291,30.53253982749,14.001057222989,12979.6097288416
"647","myum1-2.xyz","MYUM","MYUM1","MYUM1-2","No",84.2138418751411,29.7632178222686,9.77481702851311,8620.08962432525
"648","myum1-2dry.xyz","MYUM","MYUM1","MYUM1-2","Yes",83.5231717735156,27.8476696739973,11.5690705399405,8049.46127444612
"649","myum2-1.xyz","MYUM","MYUM2","MYUM2-1","No",144.90029279806,65.5797906923608,47.6548372946696,148837.113457763
"650","myum2-1dry.xyz","MYUM","MYUM2","MYUM2-1","Yes",149.396491195293,60.3629815741168,25.8282547339962,76576.2883514571
"651","myum2-2.xyz","MYUM","MYUM2","MYUM2-2","No",123.945255180837,41.3452400149063,11.6072774853567,20592.1727386462
"652","myum2-2dry.xyz","MYUM","MYUM2","MYUM2-2","Yes",118.586738741362,40.0358891645571,10.010587681425,17308.0932688926
"653","myum3-1.xyz","MYUM","MYUM3","MYUM3-1","No",120.951406181647,46.2617323460248,17.7726719864143,27017.5764745655
"654","myum3-1dry.xyz","MYUM","MYUM3","MYUM3-1","Yes",111.557156800224,27.0497853498123,21.1335567089437,21846.390771004
"655","myum3-2.xyz","MYUM","MYUM3","MYUM3-2","No",145.495892666033,58.3134365048199,24.9517212102399,58483.2597815386
"656","myum3-2dry.xyz","MYUM","MYUM3","MYUM3-2","Yes",139.497411438559,47.4174670616585,20.9247576031567,44877.2099084592
"657","necu1-1.xyz","NECU","NECU1","NECU1-1","No",162.43270612959,38.6677499889879,16.5837266052862,43192.4360808967
"658","necu1-1dry.xyz","NECU","NECU1","NECU1-1","Yes",140.820663747361,24.547452996458,17.2751430682087,21571.4396877067
"659","necu1-2.xyz","NECU","NECU1","NECU1-2","No",157.046225973232,36.0953153311638,22.2420822341591,42999.7551908761
"660","necu1-2dry.xyz","NECU","NECU1","NECU1-2","Yes",145.585471560265,18.3714839752529,13.0958873413987,15679.5302822755
"661","necu2-1.xyz","NECU","NECU2","NECU2-1","No",169.726152901922,42.6619221294772,16.4175722542597,38538.8837516512
"662","necu2-1dry.xyz","NECU","NECU2","NECU2-1","Yes",117.56482451166,35.8454315085567,21.2837557367391,32019.1577789028
"663","necu2-2dry.xyz","NECU","NECU2","NECU2-2","Yes",132.441606369199,33.0592136892235,21.6263900575384,33667.2186780134
"664","necu3-1.xyz","NECU","NECU3","NECU3-1","No",154.064757986895,36.7041634669631,23.1886748795594,46688.2411376493
"665","necu3-2.xyz","NECU","NECU3","NECU3-2","No",160.114717603368,38.3682211113007,30.7870637257021,68631.3475332909
"666","necu3-2dry.xyz","NECU","NECU3","NECU3-2","Yes",150.448470900957,20.9834925587866,14.0101353222674,17949.8729107203
"667","occo1-1.xyz","OCCO","OCCO1","OCCO1-1","No",97.5326755183615,27.100254749053,22.555448498391,18762.2646954672
"668","occo1-1dry.xyz","OCCO","OCCO1","OCCO1-1","Yes",85.1305060232324,22.67015093649,18.3486861338072,11699.466148968
"669","occo1-2.xyz","OCCO","OCCO1","OCCO1-2","No",88.652666927934,29.2188415981213,10.0825522845868,9573.31336153981
"670","occo1-2dry.xyz","OCCO","OCCO1","OCCO1-2","Yes",77.9175422781793,27.3165969160246,9.79379313636615,8371.30657855699
"671","occo2-1.xyz","OCCO","OCCO2","OCCO2-1","No",85.5644981977521,26.1511553977945,13.0067806207332,9123.97276001109
"672","occo2-1dry.xyz","OCCO","OCCO2","OCCO2-1","Yes",88.6946787724861,20.3088280436005,11.7450364380901,9009.02458745697
"673","occo2-2.xyz","OCCO","OCCO2","OCCO2-2","No",64.5449426516006,17.8259244116138,10.6681164235453,4107.97095548276
"674","occo2-2dry.xyz","OCCO","OCCO2","OCCO2-2","Yes",73.6469824970906,17.7116208721821,9.73607857289519,5165.56000380796
"675","occo3-1.xyz","OCCO","OCCO3","OCCO3-1","No",72.4109107161132,27.7672692097197,11.4751985180775,7653.38254843186
"676","occo3-1dry.xyz","OCCO","OCCO3","OCCO3-1","Yes",78.1183157312449,22.4813540762445,13.6177202769373,9084.88344670802
"677","occo3-2.xyz","OCCO","OCCO3","OCCO3-2","No",64.8031478757551,27.5302367749999,10.1884555843298,6255.02665123339
"678","occo3-2dry.xyz","OCCO","OCCO3","OCCO3-2","Yes",60.061041194231,25.415590048133,7.46822983415166,4685.19650171096
"679","ocmi1-1.xyz","OCMI","OCMI1","OCMI1-1","No",127.144060732872,28.9232821022938,16.4838855877019,24254.9412656532
"680","ocmi1-1dry.xyz","OCMI","OCMI1","OCMI1-1","Yes",115.440490964172,28.5253499498928,13.8689801477456,21425.048514915
"681","ocmi1-2.xyz","OCMI","OCMI1","OCMI1-2","No",93.4962992645329,29.8118882531651,12.7982286544532,14035.9388888474
"682","ocmi1-2dry.xyz","OCMI","OCMI1","OCMI1-2","Yes",72.5611381346809,33.7843509476921,22.7179224339085,20490.2406144309
"683","ocmi2-1.xyz","OCMI","OCMI2","OCMI2-1","No",108.195728965545,34.7416252821728,13.8830821976413,19485.5204738148
"684","ocmi2-1dry.xyz","OCMI","OCMI2","OCMI2-1","Yes",104.033820750548,30.6847444223227,16.7613206457845,21596.8466009369
"685","ocmi2-2.xyz","OCMI","OCMI2","OCMI2-2","No",94.2687577644488,24.9127290727715,11.1651979465598,10755.5917787569
"686","ocmi2-2dry.xyz","OCMI","OCMI2","OCMI2-2","Yes",84.8274743881378,25.7380614558837,17.8260190357514,14669.8419582372
"687","ocmi3-1.xyz","OCMI","OCMI3","OCMI3-1","No",127.0238901604,34.6576090919112,24.8360831836517,32433.5127943099
"688","ocmi3-1dry.xyz","OCMI","OCMI3","OCMI3-1","Yes",121.949626767144,37.7522151690459,21.2891107811473,31958.9166505678
"689","ocmi3-2.xyz","OCMI","OCMI3","OCMI3-2","No",121.100759458343,37.1567157113323,15.4145130772669,20857.412755686
"690","ocmi3-2dry.xyz","OCMI","OCMI3","OCMI3-2","Yes",107.252538818114,35.4602742186541,14.8008933262362,22341.3003567925
"691","ocpu1-1.xyz","OCPU","OCPU1","OCPU1-1","No",71.0967588247833,34.1109037165003,5.86992932325527,5941.80341576273
"692","ocpu1-1dry.xyz","OCPU","OCPU1","OCPU1-1","Yes",67.9421468010618,32.6301721467796,8.4276011732171,7684.96295046091
"693","ocpu1-2.xyz","OCPU","OCPU1","OCPU1-2","No",58.7602399753206,29.5502699902994,9.88508646480708,6515.36173895218
"694","ocpu1-2dry.xyz","OCPU","OCPU1","OCPU1-2","Yes",56.9199594359744,29.7205968966408,10.5694113760246,6584.96028335492
"695","ocpu2-1.xyz","OCPU","OCPU2","OCPU2-1","No",50.1386063015859,31.286173878481,8.75668223128211,5363.84117637861
"696","ocpu2-1dry.xyz","OCPU","OCPU2","OCPU2-1","Yes",49.5948066145806,32.5475764821758,6.38242686159091,4295.76845716705
"697","ocpu2-2.xyz","OCPU","OCPU2","OCPU2-2","No",41.6618872349288,18.7240567640096,7.46007661538413,2106.36737703261
"698","ocpu2-2dry.xyz","OCPU","OCPU2","OCPU2-2","Yes",39.9358868798235,18.1446875542027,3.906616570315,1086.1630043758
"699","ocpu3-1.xyz","OCPU","OCPU3","OCPU3-1","No",42.6088929964547,24.3092221305937,6.31968175447536,2242.64689274155
"700","ocpu3-1dry.xyz","OCPU","OCPU3","OCPU3-1","Yes",41.7858360215759,24.9139425701299,6.99535256524876,3080.65585268331
"701","ocpu3-2.xyz","OCPU","OCPU3","OCPU3-2","No",52.5642069935056,23.4165557251983,5.08543578321213,2754.1950022085
"702","ocpu3-2dry.xyz","OCPU","OCPU3","OCPU3-2","Yes",49.4429155980138,24.3523206574108,6.88650260796927,3583.23001227446
"703","ousp1-1.xyz","OUSP","OUSP1","OUSP1-1","No",100.919466105069,53.7067324663362,13.964520999273,38884.8844970739
"704","ousp1-1dry.xyz","OUSP","OUSP1","OUSP1-1","Yes",96.6943669934518,52.3021845771037,19.7388602115513,43242.8591506434
"705","ousp1-2.xyz","OUSP","OUSP1","OUSP1-2","No",117.76070301102,38.2821982207144,13.6319696651749,27223.6429312619
"706","ousp1-2dry.xyz","OUSP","OUSP1","OUSP1-2","Yes",114.388554814307,37.8396720459689,20.7228906474811,31308.8756508592
"707","ousp2-1.xyz","OUSP","OUSP2","OUSP2-1","No",101.354532301022,60.7657243987495,29.5856727871362,66598.7439580913
"708","ousp2-1dry.xyz","OUSP","OUSP2","OUSP2-1","Yes",91.734801576096,59.8736891846802,30.4994652388744,57037.1846243884
"709","ousp2-2.xyz","OUSP","OUSP2","OUSP2-2","No",94.1324956117351,49.9479609229842,23.08384550085,44913.1186074895
"710","ousp2-2dry.xyz","OUSP","OUSP2","OUSP2-2","Yes",91.227109305734,49.1154329911629,27.8538305674694,47517.3076215212
"711","ousp3-1.xyz","OUSP","OUSP3","OUSP3-1","No",106.841008930915,55.5281402509704,12.6773189280514,30197.4334074177
"712","ousp3-1dry.xyz","OUSP","OUSP3","OUSP3-1","Yes",97.6720529103132,52.8092229186727,19.3681568570581,44111.4201077528
"713","ousp3-2.xyz","OUSP","OUSP3","OUSP3-2","No",112.919921897724,41.5395149721818,9.7679918433973,18556.210864998
"714","ousp3-2dry.xyz","OUSP","OUSP3","OUSP3-2","Yes",104.986461070094,44.9403912914153,20.5104364584305,38423.6908892405
"715","peob1-1.xyz","PEOB","PEOB1","PEOB1-1","No",76.9394396409025,46.4450435818623,14.5655259356722,17894.1921881027
"716","peob1-1dry.xyz","PEOB","PEOB1","PEOB1-1","Yes",74.2987752668925,41.077550419917,12.2454788203067,12535.5874551685
"717","peob1-2.xyz","PEOB","PEOB1","PEOB1-2","No",85.5211518578946,56.1709667305268,21.9464175157106,35529.7348999769
"718","peob1-2dry.xyz","PEOB","PEOB1","PEOB1-2","Yes",82.7804198763496,49.029341220272,16.9440569609754,27535.0537040158
"719","peob2-1.xyz","PEOB","PEOB2","PEOB2-1","No",110.544070942737,60.7776265659675,21.9323229677357,49152.6698584253
"720","peob2-1dry.xyz","PEOB","PEOB2","PEOB2-1","Yes",102.784365740446,41.1127268340062,30.0996865749909,48064.0906946258
"721","peob2-2.xyz","PEOB","PEOB2","PEOB2-2","No",84.4514910669365,42.4999680321239,17.5810333723416,26424.0318267174
"722","peob2-2dry.xyz","PEOB","PEOB2","PEOB2-2","Yes",71.5572044693999,38.8857752043493,25.8744183160998,25934.0248448496
"723","peob3-1.xyz","PEOB","PEOB3","PEOB3-1","No",65.2627840958958,36.1892686006725,10.5325864364089,8756.93325314112
"724","peob3-1dry.xyz","PEOB","PEOB3","PEOB3-1","Yes",62.7021933318607,26.9610841285246,7.13068275230562,4280.72460569834
"725","peob3-2.xyz","PEOB","PEOB3","PEOB3-2","No",63.1804821582001,32.8202646620918,8.75692252501612,6684.60813189521
"726","peob3-2dry.xyz","PEOB","PEOB3","PEOB3-2","Yes",59.4405843867282,29.3591405198704,7.52691906385902,5612.64631963981
"727","piax1-1.xyz","PIAX","PIAX1","PIAX1-1","No",172.951742192497,93.1066268914185,41.7157912866907,200598.53310188
"728","piax1-1dry.xyz","PIAX","PIAX1","PIAX1-1","Yes",153.414765928699,64.9602641421107,41.6687621446871,153780.168795714
"729","piax1-2.xyz","PIAX","PIAX1","PIAX1-2","No",155.900890972181,69.6960918726873,24.1689228736219,92078.7826038717
"730","piax1-2dry.xyz","PIAX","PIAX1","PIAX1-2","Yes",92.1938502381107,62.0734918439426,71.4780309041051,122305.097550233
"731","piax2-1.xyz","PIAX","PIAX2","PIAX2-1","No",177.15215901433,71.9165797985239,44.0957438537501,183391.06600085
"732","piax2-1dry.xyz","PIAX","PIAX2","PIAX2-1","Yes",134.654999255344,45.1006305394299,35.218578749931,90722.6199406109
"733","piax2-2.xyz","PIAX","PIAX2","PIAX2-2","No",165.293756868602,84.025766781879,43.3718238440349,183204.429785222
"734","piax2-2dry.xyz","PIAX","PIAX2","PIAX2-2","Yes",151.543458616124,38.1163572081743,28.3932309630028,79211.0986385794
"735","piax3-1.xyz","PIAX","PIAX3","PIAX3-1","No",173.276375585129,90.6321773282478,28.9449393291513,157859.778212506
"736","piax3-1dry.xyz","PIAX","PIAX3","PIAX3-1","Yes",126.94738357408,57.1519521981116,39.2379736902474,131650.234718432
"737","piax3-2.xyz","PIAX","PIAX3","PIAX3-2","No",150.278793079313,76.2930298805414,25.971131539906,102803.589675962
"738","piax3-2dry.xyz","PIAX","PIAX3","PIAX3-2","Yes",119.997435615481,62.3438943008719,42.9758939234369,115005.209941465
"739","piro1-1.xyz","PIRO","PIRO1","PIRO1-1","No",138.309028453704,92.1182327138273,52.0444065413207,313497.239032907
"740","piro1-1dry.xyz","PIRO","PIRO1","PIRO1-1","Yes",101.085927904962,134.032072316261,43.1673293750448,265166.288183545
"741","piro1-2.xyz","PIRO","PIRO1","PIRO1-2","No",143.62595797258,90.7912044192036,37.2400014274264,236047.187112919
"742","piro1-2dry.xyz","PIRO","PIRO1","PIRO1-2","Yes",146.926694270707,85.0808661468624,42.0706763933633,229229.213474096
"743","piro2-1.xyz","PIRO","PIRO2","PIRO2-1","No",114.15983724819,93.6424335756057,24.5771053985792,120188.472602625
"744","piro2-1dry.xyz","PIRO","PIRO2","PIRO2-1","Yes",121.239130727941,82.3484407499865,22.3405505173639,98214.397415102
"745","piro2-2.xyz","PIRO","PIRO2","PIRO2-2","No",189.250494598145,90.5887209100306,33.9413521201284,257532.034096436
"746","piro2-2dry.xyz","PIRO","PIRO2","PIRO2-2","Yes",192.535309629979,99.1653030933355,37.8089365382341,284877.330786166
"747","piro3-1.xyz","PIRO","PIRO3","PIRO3-1","No",131.961261233414,74.3039013725026,33.7454835621546,111144.409900043
"748","piro3-1dry.xyz","PIRO","PIRO3","PIRO3-1","Yes",133.909909579791,67.8223661067899,35.1922226889943,108933.215391619
"749","piro3-2.xyz","PIRO","PIRO3","PIRO3-2","No",123.406726278141,90.1836668623134,39.7471491677514,211262.069506437
"750","piro3-2dry.xyz","PIRO","PIRO3","PIRO3-2","Yes",133.78097128901,91.5265058362093,41.9806216838049,214938.362668564
"751","plel1-1.xyz","PLEL","PLEL1","PLEL1-1","No",55.3648379814016,20.0443599842735,3.0068574958456,1749.80730266321
"752","plel1-1dry.xyz","PLEL","PLEL1","PLEL1-1","Yes",51.1928259336677,18.7798542514782,13.4870987561676,5057.28273853893
"753","plel1-2.xyz","PLEL","PLEL1","PLEL1-2","No",54.3962761565713,20.9757913652164,3.34675728114946,1963.78802241961
"754","plel1-2dry.xyz","PLEL","PLEL1","PLEL1-2","Yes",52.7089077272647,18.542808381065,5.30200796324149,2197.76539518763
"755","plel2-1.xyz","PLEL","PLEL2","PLEL2-1","No",41.1160172931074,25.4351905717789,4.2605543284648,1941.59164546486
"756","plel2-1dry.xyz","PLEL","PLEL2","PLEL2-1","Yes",41.1182433268858,24.6707229576519,8.14098578537082,3407.99837343844
"757","plel2-2.xyz","PLEL","PLEL2","PLEL2-2","No",35.0566185309185,20.4487923087147,4.59684935625634,1316.01707293877
"758","plel2-2dry.xyz","PLEL","PLEL2","PLEL2-2","Yes",33.3637643999078,19.4206147593688,4.89542416187391,1869.68235050694
"759","plel3-1.xyz","PLEL","PLEL3","PLEL3-1","No",58.4192024533306,20.8573368868766,7.20203672453976,3900.3119162748
"760","plel3-1dry.xyz","PLEL","PLEL3","PLEL3-1","Yes",54.5529591387586,20.2929581603084,11.2770437426887,4933.17125172916
"761","plel3-2.xyz","PLEL","PLEL3","PLEL3-2","No",37.3101151206135,15.3175736634209,4.78096140890121,1234.48508574804
"762","plel3-2dry.xyz","PLEL","PLEL3","PLEL3-2","Yes",35.2614896166512,14.8256403666084,7.35726107968735,1720.09494006002
"763","plpo1-1.xyz","PLPO","PLPO1","PLPO1-1","No",90.433746981945,55.7699316464954,31.945719353038,52593.6038628833
"764","plpo1-1dry.xyz","PLPO","PLPO1","PLPO1-1","Yes",86.2637786231917,60.3695920971052,14.2022999083716,32248.1300717176
"765","plpo1-2.xyz","PLPO","PLPO1","PLPO1-2","No",79.5808707204814,59.3884011777373,33.6748326543618,40245.8929162776
"766","plpo1-2dry.xyz","PLPO","PLPO1","PLPO1-2","Yes",61.175637862675,73.0095206500475,17.2374771896595,28080.2122962604
"767","plpo2-1.xyz","PLPO","PLPO2","PLPO2-1","No",69.4717185289857,53.6923953579365,12.2082548598997,16651.5799920688
"768","plpo2-1dry.xyz","PLPO","PLPO2","PLPO2-1","Yes",66.6522779270859,53.2645688675855,21.1228146441905,29412.1728366362
"769","plpo2-2.xyz","PLPO","PLPO2","PLPO2-2","No",45.3143237115174,49.2615306780287,11.7268223192414,9194.94475868326
"770","plpo2-2dry.xyz","PLPO","PLPO2","PLPO2-2","Yes",53.2055746978072,44.3426502469729,10.1728061696583,11202.1783758345
"771","plpo3-1.xyz","PLPO","PLPO3","PLPO3-1","No",65.1528721542745,46.89045808047,14.9382767341439,15556.4555195447
"772","plpo3-1dry.xyz","PLPO","PLPO3","PLPO3-1","Yes",61.3780951722727,43.8633181841482,7.96689974753905,11852.7370022375
"773","plpo3-2.xyz","PLPO","PLPO3","PLPO3-2","No",64.4253745754253,43.4181612854947,19.3354622744421,16389.8777807959
"774","plpo3-2dry.xyz","PLPO","PLPO3","PLPO3-2","Yes",56.7763542789983,42.0904112954787,12.5430958873728,10893.2895311219
"775","pora1-1.xyz","PORA","PORA1","PORA1-1","No",163.058301015752,62.1200338175436,18.196134839156,59754.1301521171
"776","pora1-1dry.xyz","PORA","PORA1","PORA1-1","Yes",146.034222933506,54.158146206316,24.4857980894285,71135.4915658404
"777","pora1-2.xyz","PORA","PORA1","PORA1-2","No",123.306740565978,40.0820411353636,12.3116581502603,22980.470751419
"778","pora1-2dry.xyz","PORA","PORA1","PORA1-2","Yes",113.773909286923,27.9875703408894,19.3850271270251,23871.1080931841
"779","pora2-1.xyz","PORA","PORA2","PORA2-1","No",117.037131309337,44.3810768737861,17.8848345960288,34409.350943274
"780","pora2-1dry.xyz","PORA","PORA2","PORA2-1","Yes",113.215667793474,41.3348480535876,20.6592797891671,36686.8082741849
"781","pora2-2.xyz","PORA","PORA2","PORA2-2","No",113.410620001204,58.9866656420115,17.9092099428648,42706.7401609745
"782","pora2-2dry.xyz","PORA","PORA2","PORA2-2","Yes",107.237649074055,55.3954141217078,15.7145078854982,43308.8150989827
"783","pora3-1.xyz","PORA","PORA3","PORA3-1","No",149.760049469326,73.7406943149758,24.5067050160316,81542.1301214138
"784","pora3-1dry.xyz","PORA","PORA3","PORA3-1","Yes",158.572839710609,57.9390459532627,26.5776352662568,98657.8933016178
"785","pora3-2.xyz","PORA","PORA3","PORA3-2","No",133.307039061817,58.7864068538696,38.9599263620523,87683.5062447222
"786","pora3-2dry.xyz","PORA","PORA3","PORA3-2","Yes",130.770695663677,55.0416270248459,20.9575185116465,58055.3946070222
"787","poto1-1.xyz","POTO","POTO1","POTO1-1","No",190.959153027626,97.498868170425,29.3048013506832,224759.735253211
"788","poto1-1dry.xyz","POTO","POTO1","POTO1-1","Yes",153.255701726552,80.3606477496352,49.8403048017128,197818.297909249
"789","poto1-2.xyz","POTO","POTO1","POTO1-2","No",178.647868020689,92.2965271288286,34.0220934186404,196816.307403368
"790","poto1-2dry.xyz","POTO","POTO1","POTO1-2","Yes",161.388990267994,79.5971916885888,36.6162622374952,153292.413825452
"791","poto2-1.xyz","POTO","POTO2","POTO2-1","No",174.163175127297,81.1922492259157,23.846186167567,118924.067336368
"792","poto2-1dry.xyz","POTO","POTO2","POTO2-1","Yes",150.160526086252,70.2510904566038,43.4650172899794,148211.323894154
"793","poto2-2.xyz","POTO","POTO2","POTO2-2","No",159.920508785869,68.4080909593328,38.8932595337698,140448.014724955
"794","poto2-2dry.xyz","POTO","POTO2","POTO2-2","Yes",149.722900529659,55.9137173955183,34.5867051736345,125021.654722444
"795","poto3-1.xyz","POTO","POTO3","POTO3-1","No",173.112984883131,90.5496284330059,49.2453927476661,248293.917844491
"796","poto3-1dry.xyz","POTO","POTO3","POTO3-1","Yes",137.416688734253,79.6128050461215,56.3431270301062,214982.514805175
"797","poto3-2.xyz","POTO","POTO3","POTO3-2","No",135.05222335888,68.0305040233419,21.6144804863924,74400.0644867499
"798","poto3-2dry.xyz","POTO","POTO3","POTO3-2","Yes",123.705683077531,61.3572863990047,24.1024524590023,53788.8467581801
"799","prhe1-1.xyz","PRHE","PRHE1","PRHE1-1","No",138.257909412352,49.5333618218112,27.3711832718055,85663.3982298659
"800","prhe1-1dry.xyz","PRHE","PRHE1","PRHE1-1","Yes",130.039299036061,33.0894667188471,20.7314648115347,41595.1997036833
"801","prhe1-2.xyz","PRHE","PRHE1","PRHE1-2","No",148.251027253115,41.0856016984585,19.5078834467729,54095.4907135414
"802","prhe1-2dry.xyz","PRHE","PRHE1","PRHE1-2","Yes",117.635223016681,40.5612302736084,32.3847472691962,50499.4232614848
"803","prhe2-1.xyz","PRHE","PRHE2","PRHE2-1","No",122.364228028707,52.8608563498054,39.3878969681293,60100.3516063271
"804","prhe2-1dry.xyz","PRHE","PRHE2","PRHE2-1","Yes",105.625730924743,38.3397603598584,24.0226114327819,28447.9409722467
"805","prhe2-2.xyz","PRHE","PRHE2","PRHE2-2","No",111.021827267584,36.5030969480258,20.9795855622904,27182.6601449947
"806","prhe2-2dry.xyz","PRHE","PRHE2","PRHE2-2","Yes",98.7709288424317,35.1859081221593,10.6087774101137,15095.8575245936
"807","prhe3-1.xyz","PRHE","PRHE3","PRHE3-1","No",136.042282418097,54.2367268143672,21.4474084028316,60355.996377812
"808","prhe3-1dry.xyz","PRHE","PRHE3","PRHE3-1","Yes",126.008406962526,44.5894469637377,29.0026850435168,61823.2309305473
"809","prhe3-2.xyz","PRHE","PRHE3","PRHE3-2","No",122.358879315169,49.5627608633279,19.63832454632,40113.509615879
"810","prhe3-2dry.xyz","PRHE","PRHE3","PRHE3-2","Yes",106.918900880514,28.2800920019499,23.3175344073047,30323.1535593407
"811","qugr1-1.xyz","QUGR","QUGR1","QUGR1-1","No",136.875268579072,65.608451206391,18.7375384013084,65875.7436303072
"812","qugr1-1dry.xyz","QUGR","QUGR1","QUGR1-1","Yes",119.124863060727,49.7708509654452,29.5302207868724,74329.2753444494
"813","qugr1-2.xyz","QUGR","QUGR1","QUGR1-2","No",118.567285390517,46.8874833594968,27.177852886202,53438.8638211319
"814","qugr1-2dry.xyz","QUGR","QUGR1","QUGR1-2","Yes",112.510238244031,41.0783296816419,20.267690014331,42424.1706127657
"815","qugr2-1.xyz","QUGR","QUGR2","QUGR2-1","No",166.587374500885,82.4950196305175,24.239494071882,124076.389410167
"816","qugr2-1dry.xyz","QUGR","QUGR2","QUGR2-1","Yes",151.544158656458,74.9972741105763,25.266526260944,119320.064502319
"817","qugr2-2.xyz","QUGR","QUGR2","QUGR2-2","No",129.229358862831,67.8687918512671,10.6535360273937,43442.1438222504
"818","qugr2-2dry.xyz","QUGR","QUGR2","QUGR2-2","Yes",104.60957094104,59.485373238629,36.9185356095454,84170.2257865676
"819","qugr3-1.xyz","QUGR","QUGR3","QUGR3-1","No",156.322024819238,88.5109174674562,34.5695583204089,194876.745563282
"820","qugr3-1dry.xyz","QUGR","QUGR3","QUGR3-1","Yes",143.006183684551,83.5337276211446,35.2050544296902,177139.77439413
"821","qugr3-2.xyz","QUGR","QUGR3","QUGR3-2","No",108.879964875154,55.8373061362572,23.3942047761349,52870.7785314402
"822","qugr3-2dry.xyz","QUGR","QUGR3","QUGR3-2","Yes",101.289909931553,48.0089185805755,23.4387913130063,56774.1143423237
"823","qumu1-1.xyz","QUMU","QUMU1","QUMU1-1","No",88.3862343035579,29.0949302226913,11.8667632087983,11646.5180982741
"824","qumu1-1dry.xyz","QUMU","QUMU1","QUMU1-1","Yes",66.3959059318699,19.5309349185033,16.5509538046723,8133.53754587513
"825","qumu1-2.xyz","QUMU","QUMU1","QUMU1-2","No",97.9658553901513,37.3677231733723,18.0895175527368,25690.8846315831
"826","qumu1-2dry.xyz","QUMU","QUMU1","QUMU1-2","Yes",82.8346515219947,26.3962900502253,18.7269366237394,16067.028638632
"827","qumu2-1.xyz","QUMU","QUMU2","QUMU2-1","No",90.4334342033222,35.0647596398447,8.60447405536229,11661.2587263174
"828","qumu2-2.xyz","QUMU","QUMU2","QUMU2-2","No",90.2714454604039,35.0565479798171,9.11908970634503,10566.9237638238
"829","qumu2-2dry.xyz","QUMU","QUMU2","QUMU2-2","Yes",57.5804610081994,32.9258130616494,33.6412368971483,21308.9686745191
"830","qumu3-1.xyz","QUMU","QUMU3","QUMU3-1","No",97.8339720937287,36.0888182703418,12.4133998727919,16604.6002116948
"831","qumu3-1dry.xyz","QUMU","QUMU3","QUMU3-1","Yes",74.6980892447812,33.7932885291755,29.3978602146607,25664.9135813817
"832","qumu3-2.xyz","QUMU","QUMU3","QUMU3-2","No",93.6107289818665,40.2404222719722,12.4170540781519,20037.8737778755
