"","Species","sample","IndCode","shade","Date","time","LitterDepth1","LitterDepth2","LitterDepth3","Average.Litter.Depth","FlameHeight1","FlameHeight2","FlameHeight3","Average.Flame.Height","Original.Mass","FinalMass.g.","PercentCombustion","HeatFlux_SBG01_Max","Heatflux_flat_Max","Temp_C_15_10_Max","Temp_C_30_10_Max","Temp_C_45_10_Max","Temp_C_30_5_Max","Temp_C_30_20_Max","Temp_C_IR_Max","ROS1mmin.1","ROS2mmin.1","count15","count30","Count45","Fuel.load..kg.m2.","Mean.ROS.mmin.1","Mean.ROS.ms.1","Fireline.intensity.kWm.1","Comments","success","litter_spec_vol","litter_bulk_density","log_litter_spec_vol","Carbon","Nitrogen","Al.Conc.","All_ash","FreshL","FreshW","FreshH","FreshTH","Petole","DryL","DryW","DryH","DryTH","DryWeight","Areacm2","SLAcm2g.1","freshL3D","freshW3D","freshH3D","freshHull","dryL3D","dryW3D","dryH3D","dryHull","particle_volume","volume_ratio","hull_specific_vol","prismatic_volume","rectangular_volume","S1","C1","C1H","C1Hfresh","C1H_new","S2","C2","C2H","C2Hfresh","C2H_new","S3","C3","C3H","C3Hfresh","packing_ratio","FG","accumulator"
"11","DIBU",2,"DIBU2","","6/3/2019","10:02",10.2,11.2,10.1,10.5,61.66666667,48.33333333,56.66666667,55.55555556,150,6.19,0.958733333,37.73,22.58,584.5,586.9,750.9,655.1,514.2,731.3,0.209302326,0.36,770,813,838,1,0.284651163,0.004744186,84.70047803,"",TRUE,105,0.00952380952380952,4.65396035015752,NA,NA,NA,NA,16.7714285714286,8.89857142857143,4.25571428571429,0.478571428571429,1.08142857142857,15.36125,6.66875,3.5925,0.41,1.55257142857143,84.93343229,45.9833775166667,147.847888280013,97.3515341880219,45.8098496746614,238835.550174006,143.958718568657,77.8083185335568,40.4473613783534,181.717627947889,4.049022583255,60509.631289691,78.5225151221617,422.50415306305,727.758122857143,9.06055058661137,0.377344706946815,0.0616255959554348,0.662785540329441,0.000242797693579425,9.96584600446307,0.363287482475713,0.0543922193037706,0.484500062794867,0.000242797693579425,15.36125,0.230819650167099,0.0347124838820481,0.354563759458519,0.024837581789075,"S",NA
"12","MAAC",2,"MAAC2","","6/3/2019","10:28",5.3,5.8,5.2,5.433333333,45,40,46.66666667,43.88888889,150,36.49,0.756733333,35.51,13.34,573.7,497.1,604.1,551.4,423.4,571.3,0.195652174,0.225,952,998,1038,1,0.210326087,0.003505435,49.39819482,"",TRUE,54.33333333,0.0184049079765893,3.9951379120773,48.6733333333333,3.55666666666667,72,338.284,6.91833333333333,2.415,1.40833333333333,0.211666666666667,0.446666666666667,6.46571428571429,1.94428571428571,1.06571428571429,0.215714285714286,0.125571428571429,11.8182678815,96.08414184,65.3053777528232,23.3755910660059,13.2968684610074,7410.8904941668,65.933505799257,21.793608023486,12.2911792316637,7.3932336272196,0.256999880282167,28916.1835527843,58.0251454979582,17.581693989435,25.3632911666667,3.39822999052177,0.319555924623551,0.0570620557953121,0.564014226212371,0.000187503149519747,3.51897130470977,0.306701628602165,0.0546121365022795,0.469987465524443,0.000187503149519747,6.46571428571429,0.168447016726455,0.029711255181388,0.2772078338449,0.0376682753425644,"S",FALSE
"13","LEEL",2,"LEEL2","","6/3/2019","10:46",4.7,5.3,4.6,4.866666667,30,31.66666667,35,32.22222222,150,38.99,0.740066667,22.19,11.13,438.2,375.4,628.5,510.2,333.2,573.3,0.166666667,0.136363636,1180,1234,1300,1,0.151515152,0.002525253,34.80182189,"",TRUE,48.66666667,0.0205479452040721,3.88499433310872,49.5766666666667,2.15,87,426.293,6.35,3.00666666666667,1.14333333333333,0.28,0.738333333333333,5.98166666666667,2.64166666666667,1.24666666666667,0.256666666666667,0.216833333333333,12.8358046736667,61.6492765233333,63.8054480720763,30.5539622302366,10.0552613700709,7359.85418568619,59.8582196380268,29.1721605174526,13.67281393085,9.79179852564633,0.360374153771,19179.7675844086,42.3595589493581,15.85899062283,24.478118,3.511931333798,0.353111460896589,0.0584065283694604,0.532109924859438,0.000200447804331528,3.93820094039407,0.337343991921456,0.0530348000618269,0.428141429593157,0.000200447804331528,5.98166666666667,0.206477802577965,0.03429340091777,0.29487792434607,0.0341504152097633,"S",FALSE
"14","ZEMO",1,"ZEMO1","","6/5/2019","8:47",8.3,8.8,8.9,8.666666667,67.5,65,60,64.16666667,150,5.2,0.965333333,51.06,25.88,589.1,491.7,634,558.7,489.3,698.5,0.257142857,0.409090909,295,330,352,1,0.333116883,0.005551948,99.80424623,"small portion of ash lost to wind",TRUE,86.66666667,0.0115384615380178,4.46206934238588,50.39,1.59333333333333,177.666666666667,597.846666666667,13.0057142857143,4.23857142857143,2.77,0.438571428571429,0.772857142857143,12.8157142857143,3.85142857142857,2.29428571428571,0.345714285714286,0.707714285714286,42.7030584742857,69.5270558271429,114.272503901397,37.0130628446091,26.6437444818551,44098.5047823233,105.670851996962,37.7979686109299,22.1468185377202,37.5378548794461,1.95825596056143,29118.3595183843,69.6112308816034,135.478791917743,193.899878142857,6.3363470843939,0.356752019016327,0.0546888676932764,0.581195940100777,0.00016466578390459,6.99930755206299,0.325740254503911,0.0505801557629446,0.505499609652502,0.00016466578390459,12.8157142857143,0.179282990166394,0.0275092911060489,0.284746896435389,0.0319270947875907,"S",FALSE
"15","CABR",1,"CABR1","","6/5/2019","9:11",9.4,10.1,9,9.5,40,50,52.5,47.5,150,2.8,0.981333333,46.62,28.38,564.7,571.1,630.4,672.3,556.8,758.5,0.225,0.310344828,486,526,555,1,0.267672414,0.004461207,81.52583172,"",TRUE,95,0.0105263157894737,4.55387689160054,50.7033333333333,1.25333333333333,129.333333333333,537.827333333333,14.4733333333333,10.115,3.50333333333333,0.376666666666667,0.605,13.2233333333333,8.26166666666667,3.02,0.401666666666667,1.41566666666667,94.2381030283333,67.3408028566667,132.432464448896,89.9762506985409,45.6499688833511,214755.785589368,128.056570502499,86.0143918301894,33.5842382006556,164.578647386196,3.47025419406167,58841.5486826317,110.216582290136,346.549631232367,565.134743,9.52452087285849,0.323191352245188,0.0564548218389603,0.602809174222678,0.000189057896797712,10.3993077232312,0.319888957318172,0.053094401343182,0.471463731970711,0.000189057896797712,13.2233333333333,0.24568870935818,0.0411668255244572,0.399550752473802,0.0258033846360527,"S",FALSE
"16","GOBA",1,"GOBA1","","6/5/2019","9:42",9.1,10,10.8,9.966666667,72.5,62.5,70,68.33333333,150,6.8,0.954666667,77.68,31.17,454.2,518.9,491,614,580.4,714.1,0.321428571,0.409090909,653,681,703,1,0.36525974,0.006087662,108.2252597,"",TRUE,99.66666667,0.0100334448157179,4.60183128475602,47.1533333333333,2.20333333333333,230,821.825,12.2433333333333,6.00833333333333,3.664,0.742,3.335,11.2833333333333,2.68166666666667,1.98,0.285,0.507333333333333,45.5027285883333,90.4354930233333,115.711274317952,50.0995565719176,35.3973370729674,74970.654302442,108.111910745413,33.6686459151831,24.5176436056683,33.0868602418987,3.489267888758,24635.4711520761,63.9607955793741,182.19702413458,298.6228518,6.69739866278656,0.294961909270857,0.0472259943414457,0.606909009567107,0.000107468138941752,5.36638339408559,0.38020634696993,0.060901326136906,0.477656182448471,0.000107468138941752,11.2833333333333,0.175099708050095,0.028120110331339,0.33493389417139,0.0690066559969318,"S",FALSE
"17","MAAC",3,"MAAC3","","6/5/2019","10:02",6.2,5.5,4.9,5.533333333,37.5,32.5,40,36.66666667,150,35.5,0.763333333,27.74,11.09,483,366.5,584.5,458.3,279.9,571.7,0.2,0.1875,824,869,917,1,0.19375,0.003229167,45.90193681,"",TRUE,55.33333333,0.0180722891577152,4.01337549962819,48.6733333333333,3.55666666666667,72,338.284,6.91833333333333,2.415,1.40833333333333,0.211666666666667,0.446666666666667,6.46571428571429,1.94428571428571,1.06571428571429,0.215714285714286,0.125571428571429,11.8182678815,96.08414184,65.3053777528232,23.3755910660059,13.2968684610074,7410.8904941668,65.933505799257,21.793608023486,12.2911792316637,7.3932336272196,0.256999880282167,28916.1835527843,58.0251454979582,17.581693989435,25.3632911666667,3.39822999052177,0.319555924623551,0.0570620557953121,0.564014226212371,0.000187503149519747,3.51897130470977,0.306701628602165,0.0546121365022795,0.469987465524443,0.000187503149519747,6.46571428571429,0.168447016726455,0.029711255181388,0.2772078338449,0.0369875233785012,"S",FALSE
"18","MAEL",1,"MAEL1","","6/5/2019","10:40",4.1,4.8,4.3,4.4,27.5,27.5,32.5,29.16666667,150,22.6,0.849333333,28.85,11.51,457.5,531.1,409.5,484.8,369.1,570.9,0.14516129,0.111111111,1067,1129,1210,1,0.128136201,0.002135603,33.77731187,"",TRUE,44,0.0227272727272727,3.78418963391826,49.0833333333333,1.36333333333333,74,282.143,8.34166666666667,2.38666666666667,1.835,0.218,0.243333333333333,8.185,1.07,0.981666666666667,0.173333333333333,0.199,15.9490003575,87.100196275,76.4001540986458,22.9848398227003,18.6988788904242,12434.2637628379,77.854092972213,15.1900318644907,12.2520124688545,5.96329917888526,0.34360083604,29835.5668802876,32.5724379236798,27.142201446125,38.8507246666667,3.98620966239743,0.248586963984746,0.0443188668592867,0.539780619090533,8.75383441461745e-05,2.95492290273973,0.341664442174329,0.0613122592672087,0.503272865245102,8.75383441461745e-05,8.185,0.12340105925078,0.0221847357852869,0.26997365801236,0.0392417583417085,"F",FALSE
"19","TEGL",1,"TEGL1","","6/5/2019","11:08",9.9,9,8.9,9.266666667,37.5,35,37.5,36.66666667,150,7.4,0.950666667,35.51,19.59,494.2,488.6,483.9,632.5,420.5,659.9,0.204545455,0.169811321,1331,1375,1428,1,0.187178388,0.00311964,55.22796492,"substituted 5.3g cuve",TRUE,92.66666667,0.0107913669060866,4.5290088250585,45.6,1.33,144.333333333333,470.788333333333,11.195,4.92,1.655,0.253333333333333,0.88,9.32,3.44833333333333,2.28166666666667,0.226666666666667,0.437666666666667,36.5294968333333,86.89901689,106.573153804357,46.2695725292311,18.1051144273358,31321.0481159929,86.6234871739652,41.1156041747174,26.1011557924332,33.6741228794022,0.923712991276667,33647.6479673913,81.8436923371576,60.99303583765,93.548108,6.02973352102848,0.372996655363614,0.0527085851539213,0.513524100785305,0.000148780403185215,5.61966549501443,0.409215923475101,0.05709828354845,0.415696785355076,0.000148780403185215,9.32,0.259521608320576,0.0348131601030918,0.276731788196818,0.0227756111305072,"F",FALSE
"20","KICO",1,"KICO1","","6/5/2019","11:33",8.2,7.2,6.5,7.3,45,45,50,46.66666667,150,6.3,0.958,39.95,19.2,553.2,533.3,657.4,540.5,540.5,681.6,0.204545455,0.25,1520,1564,1600,1,0.227272727,0.003787879,67.57528788,"",TRUE,73,0.0136986301369863,4.29045944114839,48.7033333333333,1.16666666666667,63.3333333333333,237.463333333333,16.38,5.55666666666667,1.06666666666667,0.371666666666667,0.721666666666667,13.61,4.26857142857143,2.87285714285714,0.275714285714286,1.04242857142857,59.9632402875,59.6102985285714,160.357672129629,56.8240118711691,21.1606725958844,62902.3204619661,127.790450257287,46.5813314129494,37.050000846099,65.4942719399164,2.12632855498333,26404.5957512833,66.9557339366958,65.9665718907667,110.376494,7.6963066272913,0.385143106287189,0.0530995446080417,0.496871121108395,0.000152206066431274,7.54925489564023,0.387710963227992,0.0532271475410737,0.385876061723624,0.000152206066431274,13.61,0.228047116824692,0.0307166498822232,0.225613790190447,0.0279422391353987,"S",FALSE
"21","DIBU",3,"DIBU3","","6/5/2019","11:51",10.1,9.5,11.2,10.26666667,65,50,52.5,55.83333333,150,6.7,0.955333333,46.61,23.51,520.3,498.8,629,666,443.6,747.3,0.225,0.346153846,1700,1740,1766,1,0.285576923,0.004759615,84.67459212,"",TRUE,102.6666667,0.00974025973709732,4.63148749463014,NA,NA,NA,NA,16.7714285714286,8.89857142857143,4.25571428571429,0.478571428571429,1.08142857142857,15.36125,6.66875,3.5925,0.41,1.55257142857143,84.93343229,45.9833775166667,147.847888280013,97.3515341880219,45.8098496746614,238835.550174006,143.958718568657,77.8083185335568,40.4473613783534,181.717627947889,4.049022583255,60509.631289691,78.5225151221617,422.50415306305,727.758122857143,9.06055058661137,0.377344706946815,0.0616255959554348,0.662785540329441,0.000242797693579425,9.96584600446307,0.363287482475713,0.0543922193037706,0.484500062794867,0.000242797693579425,15.36125,0.230819650167099,0.0347124838820481,0.354563759458519,0.0254020722760338,"S",NA
"22","CAAD",2,"CAAD2","","6/7/2019","8:53",5.7,5.6,4.6,5.3,30,27.5,32.5,30,150,14.4,0.904,17.76,7.532,539.6,416.5,499.8,482.2,338.9,546.2,0.118032787,0.138996139,340,645,904,1,0.128514463,0.002141908,36.05749136,"",TRUE,53,0.0188679245283019,3.97029191355212,48.8466666666667,1.07333333333333,232.666666666667,641.172666666667,8.31666666666667,3.28333333333333,1.235,0.27,0.7075,7.41166666666667,3.58333333333333,1.13783333333333,0.268333333333333,0.252,18.03453382,74.4859943025,80.964501999067,32.0885689004953,15.2299998888963,13619.0198435419,67.8386940824126,22.113247529524,13.8526525571876,8.44265410773168,0.4871728786075,23828.1973059175,34.0816190032652,21.8538840663,34.90472,4.24500541905854,0.27007450360047,0.0481637318323081,0.530356150833197,0.000114068557834484,4.60423967431242,0.28403043849786,0.0501931788497246,0.460845110626737,0.000114068557834484,7.41166666666667,0.15418175218673,0.0271239684018445,0.288639219603011,0.0364759567690551,"S",FALSE
"23","MYFA",1,"MYFA1","","6/7/2019","9:21",2.2,2.3,2.3,2.266666667,0,0,0,0,150,148.9,0.007333333,0,0.138,23.82,19.61,17.92,17.92,19.61,22.96,0,0,NA,NA,NA,1,0,0,0,"",FALSE,22.66666667,0.0441176470523356,3.12089541665506,46.3366666666667,1.44666666666667,134,438.47,5.47833333333333,1.58,0.51,0.243333333333333,0.28,4.98,1.502,0.843,0.22,0.071,5.6668345445,79.3212254516667,50.6287294397863,16.8877996167249,6.32579669197819,2257.50472069779,47.3642559053439,17.1146390785911,9.38542605164356,2.79765039309652,0.136330850397333,15651.5065283273,38.2936597046897,3.10513715894667,4.76204466666667,2.35788593017791,0.344656934790145,0.0567057537336213,0.532166064791798,0.000189743186551289,2.72400682955361,0.3238016169239,0.0526731550630425,0.427547887497317,0.000189743186551289,4.98,0.17931992143445,0.0292366134007501,0.231264032161742,0.0847126245094975,"F",FALSE
"24","PIRO",1,"PIRO1","","6/7/2019","9:35",13.3,12.6,13,12.96666667,62.5,62.5,62.5,62.5,150,18.6,0.876,79.91,32.55,700.6,741.4,689.4,706.4,649,759.5,0.260869565,0.4,175,313,403,1,0.330434783,0.005507246,89.83900522,"",TRUE,129.6666667,0.00771208226022826,4.86496705520741,41.25,1.56,129,239.992,15.6333333333333,8.74,3.72166666666667,0.495,1.93666666666667,15.6233333333333,7.99833333333333,3.14166666666667,0.461666666666667,1.41683333333333,65.16448138,47.918120035,140.118884297362,88.6046933089139,36.8825830362268,208278.568708561,138.246323900398,93.3292590415741,37.0933895328009,200.226467986515,3.25844939711,73563.4414683011,138.979424224099,234.84968322785,530.978497166667,7.95879931127998,0.415060231071839,0.0741813131317162,0.753903400625814,0.0004520379649079,11.1380065076643,0.284485726917418,0.0519849231604339,0.502351663393304,0.0004520379649079,15.6233333333333,0.205512690781691,0.037518178053313,0.378576172620208,0.0177363344015787,"S",FALSE
"25","KICO",2,"KICO2","","6/7/2019","9:52",10.4,8.7,8.6,9.233333333,52.5,52.5,52.5,52.5,150,4.6,0.969333333,29.96,19.59,607.4,451.7,605.1,490.9,472.5,685.5,0.160714286,0.243243243,171,395,543,1,0.201978764,0.003366313,60.76505994,"",TRUE,92.33333333,0.0108303249101383,4.52540521748313,48.7033333333333,1.16666666666667,63.3333333333333,237.463333333333,16.38,5.55666666666667,1.06666666666667,0.371666666666667,0.721666666666667,13.61,4.26857142857143,2.87285714285714,0.275714285714286,1.04242857142857,59.9632402875,59.6102985285714,160.357672129629,56.8240118711691,21.1606725958844,62902.3204619661,127.790450257287,46.5813314129494,37.050000846099,65.4942719399164,2.12632855498333,26404.5957512833,66.9557339366958,65.9665718907667,110.376494,7.6963066272913,0.385143106287189,0.0530995446080417,0.496871121108395,0.000152206066431274,7.54925489564023,0.387710963227992,0.0532271475410737,0.385876061723624,0.000152206066431274,13.61,0.228047116824692,0.0307166498822232,0.225613790190447,0.0220915175843799,"S",FALSE
"26","AEVE",3,"AEVE3","","6/7/2019","10:12",9.4,8.9,10.1,9.466666667,62.5,55,67.5,61.66666667,150,6.8,0.954666667,42.17,27.97,513.5,432.8,622.2,615,415.9,681.8,0.279069767,0.553846154,211,340,405,1,0.416457961,0.006940966,123.3951241,"",TRUE,94.66666667,0.0105633802813182,4.55036194952831,49.2666666666667,2.13,285.333333333333,561.292333333333,14.4183333333333,6.905,3.21333333333333,0.401666666666667,0.558333333333333,13.1866666666667,3.62166666666667,2.68833333333333,0.276666666666667,0.764,61.2031392416667,83.34837588,130.057005348116,61.9539739294324,35.470134881317,107143.959789306,126.032202538204,41.3916580452355,30.7409914589689,56.1076842624878,2.52752327227167,45168.5181834706,74.2473515307938,200.953825209967,328.436576833333,7.74788605830512,0.344833451446198,0.0487540888834732,0.608783191690587,0.000116769669309852,6.86894054178446,0.387781175254316,0.054792411586869,0.471990369639495,0.000116769669309852,13.1866666666667,0.203674780591702,0.0287508475548216,0.3265775105438,0.0349465831084913,"S",FALSE
"27","DUFU",1,"DUFU1","","6/7/2019","10:27",4.5,5.2,4.1,4.6,32.5,30,30,30.83333333,150,21.2,0.858666667,22.19,11.07,551.1,519.3,541.7,495.3,416.8,584.7,0.109090909,0.122866894,386,716,1009,1,0.115978902,0.001932982,30.90855255,"",TRUE,46,0.0217391304347826,3.8286413964891,48,1.78,87.3333333333333,367.915333333333,11.24,3.97833333333333,1.16,0.343333333333333,0.426666666666667,10.054972996,3.6702923945,1.94808136416667,0.313333333333333,0.629833333333333,32.9838408433333,52.935557835,105.685161545415,39.2114225764775,15.5917033471696,23916.8571277001,97.355933197711,39.1927244136739,20.7352410175611,27.9568492236042,1.12909821974333,21740.0860584505,45.3604077563599,39.9513155590667,53.947415,5.70714628222091,0.345875669282562,0.0531298457213715,0.495274181562661,0.000151866153881926,6.04855257654205,0.325709518322874,0.0501677589515995,0.423064094321542,0.000151866153881926,10.054972996,0.2017013034168,0.0306292856796814,0.251029314419063,0.0389716011738785,"S",FALSE
"28","ROMO",1,"ROMO1","","6/7/2019","10:45",10.5,9.8,10.2,10.16666667,30,35,42.5,35.83333333,150,6.6,0.956,42.17,27.6,556.8,531.3,643.3,722.6,526.5,758.6,0.214285714,0.223602484,260,428,589,1,0.218944099,0.003649068,64.9630205,"",TRUE,101.6666667,0.00983606557054555,4.62169948826717,49.23,0.83,227.333333333333,382.969333333333,15.1666666666667,6.31166666666667,5.365,0.386666666666667,3.58,13.0266666666667,5.33166666666667,5.265,0.288333333333333,1.63466666666667,56.233937712,38.983441698,124.601550897138,57.9237941283286,58.3033663617502,138296.105900217,113.395146102018,69.5731740841019,54.4990195281768,157.800492019958,2.134412964172,60804.2077099077,90.3939668687858,296.56816457616,641.948921666667,7.34875844371797,0.624565332054522,0.0677466264085073,0.686827463311649,0.000326787060733062,8.29225259714118,0.648387558603301,0.0643279807683237,0.561688793426589,0.000326787060733062,13.0266666666667,0.403333507775738,0.0399099447610226,0.342798840846643,0.0128431234932004,"S",FALSE
"29","OCCO",2,"OCCO2","","6/7/2019","11:08",5.1,6.6,5.3,5.666666667,47.5,50,50,49.16666667,150,25.3,0.831333333,44.39,22.35,525.8,559.3,669.2,546.6,583.3,652.3,0.238410596,0.295081967,222,373,495,1,0.266746282,0.004445771,68.82538358,"",TRUE,56.66666667,0.0176470588224913,4.03718614844098,51.69,1.79,103.666666666667,295.872666666667,9.07333333333333,2.59,1.44283333333333,0.273333333333333,0.718,8.28166666666667,2.02833333333333,1.1665,0.213333333333333,0.197666666666667,14.6304366883333,74.9584473983333,78.9181403145861,25.9322803568837,12.9960919882773,9245.98849536102,77.2615110827441,22.6506901487791,11.7849240653746,8.00257287786815,0.386845116363333,24688.6437986299,40.0795091895564,21.4763933301417,34.7792433333333,3.81016138488459,0.306753102117934,0.0518889068881796,0.535059934231436,0.000140557900914612,4.03696642062886,0.292414885368023,0.0492166070616826,0.422209276875324,0.000140557900914612,8.28166666666667,0.141635850299278,0.0240204611090111,0.226430860466297,0.0345363163085527,"G",FALSE
"30","VOTU",1,"VOTU1","","6/7/2019","11:29",5.9,6.7,7.2,6.6,25,27.5,30,27.5,150,30.5,0.796666667,26.63,8.11,403.2,404.9,486.7,454.7,357.2,549,0.106508876,0.108108108,307,645,978,1,0.107308492,0.001788475,26.53296656,"",TRUE,66,0.0151515151515152,4.18965474202643,40.8833333333333,1.49333333333333,20873,21141.714,11.4183333333333,3.78833333333333,1.33666666666667,0.32,0.913333333333333,8.13666666666667,2.23166666666667,2.65833333333333,0.251666666666667,0.3135,30.7046100366667,105.516457163333,106.940217160002,38.9916885837928,13.7179985956385,23429.8226632761,78.9839484623401,34.7474865789085,34.6758433605906,30.9680579551849,1.00153168869667,23692.5698374433,100.613639793479,41.8531287191333,59.856912,5.51845061554985,0.477788975871261,0.0560289099787021,0.511472550622018,0.000178678575439896,4.20212072271976,0.685012195161931,0.0783306948100865,0.429205381804934,0.000178678575439896,8.13666666666667,0.337079697121649,0.0391286614784019,0.247297298786539,0.0484042186794581,"G",TRUE
"31","TAGU",1,"TAGU1","","6/7/2019","12:03",5.9,6,5.7,5.866666667,25,27.5,25,25.83333333,150,13.9,0.907333333,17.75,10.55,466.8,449.2,493.3,441.2,270.6,679.8,0.134328358,0.132841328,290,558,829,1,0.133584843,0.002226414,37.61829635,"",TRUE,58.66666667,0.0170454545444861,4.07187170642686,47.0133333333333,1.24333333333333,76,307.553,12.0966666666667,3.74166666666667,1.63,0.211666666666667,0.733333333333333,11.5083333333333,2.95166666666667,1.475,0.161666666666667,0.525666666666667,35.314696395,72.4349848233333,108.480609620238,36.6784189246801,26.7752261040962,44928.7913554929,108.445230441059,32.7514847800467,16.4976047111911,26.1093355986315,0.765272770518333,52393.2417186024,50.068917455955,63.5619985626667,78.6641066666667,5.89263043492116,0.253016138087653,0.0489081357273294,0.555967837259334,0.000117979973377821,5.8033597993816,0.261651452112438,0.0503468132069723,0.495708582383077,0.000117979973377821,11.5083333333333,0.129253147026955,0.0248221358484272,0.272005581816236,0.0248150074014011,"F",FALSE
"32","SIGU",1,"SIGU1","","6/7/2019","12:24",12.8,12.6,13.5,12.96666667,80,82.5,77.5,80,150,7.9,0.947333333,48.82,29.31,513.8,542.6,561,690.2,571.3,673.2,0.43373494,0.43902439,84,167,249,1,0.436379665,0.007272994,128.3046497,"",TRUE,129.6666667,0.00771208226022826,4.86496705520741,47.35,2.21333333333333,1797.66666666667,2162.31866666667,15.1816666666667,5.99,1.64166666666667,0.241666666666667,0.655,13.04,3.78833333333333,2.505,0.173333333333333,0.4514,57.2323706016667,121.194160846,139.718911501189,62.2694327622092,21.7172046716052,72352.021911028,116.875513285294,37.8675690782999,27.1663541926386,45.8169471545124,1.35931223958,53102.1999744433,98.8679075034309,96.9018932935,152.6013965,7.51691406951295,0.333445367215904,0.0486507054801004,0.551032829429579,0.000119939992096921,6.98316506106093,0.357807891435925,0.0529141708469748,0.433123029677566,0.000119939992096921,13.04,0.191978714632339,0.027812585985051,0.272639851273614,0.0232235884115553,"G",TRUE
"33","ZETU",1,"ZETU1","yes","6/10/2019","8:46",18.9,21.5,19.6,20,105,105,105,105,150,10.6,0.929333333,58.83,33.79,642.7,715.5,713.9,661.3,532.4,766.3,1.2,1.24137931,90,120,149,1,1.220689655,0.020344828,352.0885085,"large leaf volume lead to unatural packing/dring",TRUE,200,0.005,5.29831736654804,NA,NA,NA,NA,15.6066666666667,8.80666666666667,0.951666666666667,0.225,0.703333333333333,13.775,7.48166666666667,2.384,0.176666666666667,0.410833333333333,92.18619556,224.11470775,149.156710412041,91.052730079962,16.3653945619607,82929.7964956232,129.774572729003,78.708441211868,28.5973435808465,117.296752312224,2.04130842628833,44031.7256500453,285.983970855911,89.0781521922167,134.455726,9.48870409056791,0.266210872347202,0.0515074308339484,0.450906514328812,0.000139450556865308,10.1378518588911,0.25009243874503,0.0482781689177073,0.366015074198428,0.000139450556865308,13.775,0.184162112595278,0.0355889146130219,0.274043672446694,0.0248435102590872,"F",NA
"34","MABR",1,"MABR1","","6/10/2019","9:09",4.3,4.2,3.6,4.033333333,20,20,17.5,19.16666667,150,70,0.533333333,13.32,5.054,347.2,283.4,345.6,464.8,275.1,513.6,0.155172414,0.161434978,333,565,788,1,0.158303696,0.002638395,26.20383485,"",TRUE,40.33333333,0.0247933884318011,3.69717825684599,48.59,3.01666666666667,99.3333333333333,397.936333333333,7.065,2.12,0.6,0.2475,0.32,5.33253802325,2.28074322225,0.75400828875,0.235,0.11225,9.24033994225,83.982559405,54.3540852885728,22.9142122344507,7.73745583023872,4098.21501779484,49.2447878671871,23.1387823766356,8.29270713174142,3.4304415762047,0.2324260942865,18221.2287646213,35.1074945282097,5.7174335472025,9.1748945,3.0219220645753,0.269727677153803,0.0502058258456557,0.524149963553096,0.000141208682463997,3.47455067670773,0.236540673145106,0.0440293279260669,0.418108361833573,0.000141208682463997,5.33253802325,0.149795535875882,0.0286852304785782,0.233069417604066,0.051337464920549,"F",FALSE
"35","ASTO",3,"ASTO3","","6/10/2019","9:26",8,8.6,7.7,8.1,65,57.5,65,62.5,150,9.9,0.934,48.83,21.28,597.4,542.3,601.5,517.6,440,673,0.230769231,0.270676692,139,295,428,1,0.250722961,0.004178716,72.68019046,"",TRUE,81,0.0123456790123457,4.39444915467244,NA,NA,NA,NA,15.62,6.77,2.375,0.403333333333333,0,14.3116666666667,5.66333333333333,2.405,0.323333333333333,1.10416666666667,68.2267930533333,64.4571149266667,148.49090457424,65.4266864218102,29.9869707092448,114080.650474993,134.960123627639,63.5606576271896,29.6267914739878,96.9165312869441,2.82529378775667,40092.6435989641,82.8344393579868,169.24504680815,271.841881,8.14521437203068,0.291000193090227,0.0542925123830894,0.57975668013131,0.00016315921345006,8.98997587527025,0.263532460493564,0.0491231368648636,0.458341420928476,0.00016315921345006,14.3116666666667,0.165067968220088,0.0307478524305495,0.299999989380857,0.0315895881230655,"S",NA
"36","TAAU",1,"TAAU1","","6/10/2019","9:46",9,9,8.5,8.833333333,52.5,47.5,55,51.66666667,150,8.2,0.945333333,41.06,27.54,549.7,578.6,605.8,586.5,496.3,675.7,0.21686747,0.36,170,336,436,1,0.288433735,0.004807229,84.62644501,"",TRUE,88.33333333,0.0113207547174083,4.48111753728038,NA,NA,NA,NA,19.63,7.94833333333333,2.105,0.511666666666667,4.575,14.09,5.03333333333333,4.52833333333333,0.373333333333333,1.81633333333333,82.123061565,55.25195175,186.180577285731,78.8467337854261,27.1037065378524,182474.340726027,122.452890688242,68.3618260975859,51.2162320782645,158.536747187772,3.9460254414825,30157.7862724136,84.3655431985609,132.5975185054,383.69417,9.00075830132717,0.480063234398165,0.053951690158844,0.542281656566866,0.000157423376261375,8.33745455858129,0.572144701746569,0.0659219400422787,0.439835102148278,0.000157423376261375,14.09,0.339362534514778,0.038584131496836,0.279588829582602,0.0245945968792492,"G",NA
