"","IndLeafCode","Species","FreshL","FreshW","FreshH","FreshTH","Petole","DryL","DryW","DryH","DryTH","DryWeight","Areacm2","SLAcm2g.1","Comments","freshL3D","freshW3D","freshH3D","freshHull","dryL3D","dryW3D","dryH3D","dryHull","FG"
"305","MYFE3-1","MYFE",12.96,2.44,0.73,0.23,1.34,9.52,2.83,3.88,0.19,0.222,23.26518644,104.7981371,"",113.764363460757,30.2977686674204,9.68972297115021,12646.6860874584,88.7646788484,39.6566723145274,28.9444186971627,28612.5605147641,"G"
"306","MYFE3-2","MYFE",12.84,3.38,0.8,0.16,1.36,9.76,3.08,2.76,0.13,0.217,26.53148816,122.2649224,"",120.912397403535,35.4196598203378,8.89000297890376,16666.2837807598,101.853132236634,33.9076619067897,25.6430522268425,28493.9752331347,"G"
"307","MYGU1-1","MYGU",10.67,5.93,1.71,0.35,0.3,10.37,2.47,1.87,0.23,0.739,41.03368137,55.52595585,"",101.564414602191,62.4703568820931,19.9452528757868,49217.9954223759,102.416890585315,35.9199979882903,20.5020852145867,28411.130555396,"G"
"308","MYGU1-2","MYGU",12.04,7.11,1.65,0.41,0.23,11.45,3.19,3.02,0.25,0.815,50.57875189,62.05981827,"",116.297325107441,71.7570189050611,19.9994635242487,63775.196850416,111.020035615157,44.9011575184413,30.6236298621785,46964.652143354,"G"
"309","MYGU2-1","MYGU",9.85,5.76,1.39,0.36,0.35,8.51,5.24,2.85,0.22,0.645,44.75094992,69.38131771,"",96.7480042511397,57.7919843549105,16.3098109127177,28840.8707537024,81.7028181049083,56.9710053342971,27.9959084963868,43948.3670851183,"G"
"310","MYGU2-2","MYGU",9.94,4.11,1.01,0.37,0.4,8.8,4.08,1.81,0.18,0.512,31.45212348,61.42992866,"",91.3771914104041,42.3081959970805,11.0578240805816,18270.3929962044,84.4578757078788,40.243593216295,15.2045981674055,17659.2812471214,"G"
"311","MYGU3-1","MYGU",8.36,3.6,0.96,0.29,0.24,8.11,1.63,0.92,0.25,0.345,23.60102807,68.408777,"",80.5531272787009,36.2195749779837,8.56508426819059,9048.71211121574,76.645183673027,21.2919880000235,12.6215257484208,6814.0278192328,"G"
"312","MYGU3-2","MYGU",7.48,3.49,0.7,0.23,0.19,7.17,1.51,0.98,0.16,0.173,18.75788363,108.427073,"",70.0671271133013,32.5366868520626,5.22895699170702,4791.18649180353,69.423509281183,18.4857145624258,11.283203123254,5345.91004483854,"G"
"313","MYLI1-1","MYLI",14.76,5.85,1.46,0.34,0.76,14.49,5.18,2.38,0.24,0.645,20.42139285,31.66107418,"",84.4905772803499,31.9886866353611,13.7653404396614,11609.770508781,134.044514135416,56.3472568586367,23.1003890758352,69188.9417694507,"G"
"314","MYLI1-2","MYLI",13.55,3.81,3.22,0.32,0.78,12.03,3.73,3.73,0.3,0.953,NA,NA,"",76.9840686518339,26.9039620047364,8.81227279166389,7694.37269669696,NA,NA,NA,NA,"G"
"315","MYLI2-1","MYLI",10.83,2.86,3.07,0.28,0.82,10.48,3.12,2.89,0.25,0.475,27.72467573,58.36773839,"",104.945632909855,30.4755975947481,18.6153886047432,20448.4903309817,102.443560800421,34.7807817486427,25.6103004529282,34310.9830768372,"G"
"316","MYLI2-2","MYLI",12.28,2.63,1.23,0.38,0.68,11.36,2.12,1.93,0.27,0.282,23.36002496,82.83696796,"",114.558195530271,27.5095471065873,10.0406554871525,10209.1948839319,107.94350372082,29.8208829317523,27.1177388273237,24426.0419424939,"G"
"317","MYLI3-1","MYLI",12.1,3.19,2.8,0.24,0.95,11.97,2.75,2.86,0.18,0.815,39.97941825,49.05450092,"",121.643165527377,38.3885759707204,36.961883168902,59742.4614297259,106.312386596226,36.0999571703847,26.3494530858002,45304.9605189796,"G"
"318","MYLI3-2","MYLI",13.08,3.45,2.2,0.28,0.96,12.84,2.85,1.36,0.19,0.527,35.04222382,66.49378334,"",123.953310880833,36.6328009570001,21.1151253727843,31627.3625013185,127.192397977312,32.6801611316571,16.1086799704039,25828.6541055405,"G"
"319","MYMU1-1","MYMU",6.09,2.23,1.19,0.17,0.43,3.48489219,1.871618752,2.388465777,0.14,0.101,8.840125689,87.52599692,"replaced dry measurements with 3d. Bad calipers? Sf 090619",53.873159274141,23.203784824468,8.91327732098425,3876.50474219694,34.8489218950619,18.7161875158046,23.8846577717406,5124.62058772375,"G"
"320","MYMU1-2","MYMU",5,2.4,0.69,0.18,0.38,4.24,2.05,0.8,0.18,0.093,7.32063052,78.7164572,"",46.3783301064333,23.133158523591,7.36704157118151,2757.10649428897,39.0062987919028,20.8530085902145,12.5386897880404,3393.55783457369,"G"
"321","MYMU2-1","MYMU",6.62,2.79,1.01,0.17,0.67,6.3,2.57,0.99,0.15,0.114,13.57868252,119.1112502,"",63.0150319543166,29.7147666339668,9.10722789597309,6388.93601686974,55.8859915649144,28.6191027038608,13.4126746178504,8869.02041084575,"G"
"322","MYMU2-2","MYMU",5.32,2.88,1.28,0.2,0.51,5.31,2.59,1.11,0.18,0.108,10.24234511,94.83652877,"",49.2365074908633,27.7559539209471,8.28021721967654,3633.5521502966,47.5974562010482,28.5559659610163,12.2941827743503,6111.8144833798,"G"
"323","MYMU3-1","MYMU",5.31,3.21,0.9,0.14,0.39,5.28,3,0.98,0.13,0.118,11.97768214,101.5057808,"",48.8081201674846,32.702896492318,8.11321603692102,4502.22599065285,46.9047412382921,33.821760084872,11.6046979033748,6431.98817122144,"G"
"324","MYMU3-2","MYMU",5.62,2.69,0.99,0.17,0.26,5.39,2.64,0.92,0.14,0.115,10.49531951,91.26364792,"",51.3309768512836,27.9851276289546,9.65709058808509,4848.32262844196,48.8295933545948,27.7729993770938,10.7642223856308,5152.40464170757,"G"
"325","MYTO1-1","MYTO",7.11,3.18,1.46,0.35,1.03,6.54,2.03,1.68,0.18,0.201,14.82262268,73.74439146,"",69.544002543498,29.9307646053048,14.276346851242,9338.23436891226,57.9700949451058,25.9067059264364,17.6545605169616,11226.9545131188,"G"
"326","MYTO1-2","MYTO",9.88,4.94,1.74,0.35,1.2,9.31,2.44,1.68,0.28,0.507,31.42538518,61.98300824,"",97.1684872529303,45.7337579131353,21.3846231827736,28462.483888673,85.25131097021,25.832486055124,18.8429863490631,18179.0489914492,"G"
"327","MYTO2-1","MYTO",10.61,3.78,1.35,0.27,1.26,9.26,3.55,2.31,0.17,0.407,26.08804818,64.09839848,"",94.004943252374,38.3033804587333,11.4755985888909,14081.0919267671,81.8836816993033,38.4692218202827,26.9945839227433,25688.3121649627,"G"
"328","MYTO2-2","MYTO",11.17,4.54,0.97,0.26,1.22,9.25,4.21,2.59,0.24,0.521,33.93692137,65.13804486,"",NA,NA,NA,NA,82.2898710611695,45.8498881753179,27.4696302674483,35044.0359931388,"G"
"329","MYTO3-1","MYTO",8.57,4.05,1.46,0.29,0.57,8.26,3.72,1.25,0.31,0.351,26.81170265,76.38661723,"",82.5258763402552,41.8280522318135,18.2726663181363,20928.4701481787,77.3592785416783,39.0828965237104,15.0055816232863,19772.7376455643,"G"
"330","MYTO3-2","MYTO",9.09,4.12,2.4,0.27,0.97,9.22,3.91,1.12,0.25,0.365,27.23965878,74.62920214,"",89.3889298187054,41.7388613240414,17.0632326305389,22498.0485407202,87.9949511788458,40.8236870895342,12.7580007324216,19523.8463899441,"G"
"331","MYUM1-1","MYUM",9.51,3.33,1.3,0.31,0.77,9.25,2.69,1,0.19,0.365,23.93715643,65.58125048,"",84.4065180258752,31.5296696720551,10.6589000085149,9614.80960295925,86.0183599466291,30.53253982749,14.001057222989,12979.6097288416,"G"
"332","MYUM1-2","MYUM",9.4,2.98,1.6,0.38,1.46,9.41,2.69,1.31,0.18,0.349,18.93917359,54.26697304,"",84.2138418751411,29.7632178222686,9.77481702851311,8620.08962432525,83.5231717735156,27.8476696739973,11.5690705399405,8049.46127444612,"G"
"333","MYUM1-3","MYUM",9.87,3.11,3.03,0.43,1.2,9.97,2.4,0.79,0.16,0.441,20.42139285,46.30701326,"",NA,NA,NA,NA,NA,NA,NA,NA,"G"
"334","MYUM1-4","MYUM",8.62,2.66,0.8,0.38,0.91,8.58,2.2,0.66,0.28,0.304,15.48763928,50.94618183,"",NA,NA,NA,NA,NA,NA,NA,NA,"G"
"335","MYUM2-1","MYUM",17.7,6.23,3.71,0.24,1.21,15.8,5.78,2.28,0.17,1.089,74.70135597,68.59628648,"",144.90029279806,65.5797906923608,47.6548372946696,148837.113457763,149.396491195293,60.3629815741168,25.8282547339962,76576.2883514571,"G"
"336","MYUM2-2","MYUM",13.27,4.17,0.87,0.4,1.25,12.89,3.83,0.96,0.27,0.716,35.59792164,49.71776765,"",123.945255180837,41.3452400149063,11.6072774853567,20592.1727386462,118.586738741362,40.0358891645571,10.010587681425,17308.0932688926,"G"
"337","MYUM3-1","MYUM",11.6,2.99,0.76,0.32,1.41,12.01,2.11,2.21,0.19,0.443,36.76867198,82.99925955,"",120.951406181647,46.2617323460248,17.7726719864143,27017.5764745655,111.557156800224,27.0497853498123,21.1335567089437,21846.390771004,"G"
"338","MYUM3-2","MYUM",15.7,5.53,2.2,0.39,1.89,15.3,4.9,1.84,0.17,0.982,58.23730288,59.30478908,"",145.495892666033,58.3134365048199,24.9517212102399,58483.2597815386,139.497411438559,47.4174670616585,20.9247576031567,44877.2099084592,"G"
"339","NECU1-1","NECU",17.5,4,1.51,0.23,0.57,14.98,1.74,1.59,0.24,0.456,44.53704354,97.66895514,"",162.43270612959,38.6677499889879,16.5837266052862,43192.4360808967,140.820663747361,24.547452996458,17.2751430682087,21571.4396877067,"G"
"340","NECU1-2","NECU",17.1,3.8,1.53,0.2,0.68,15.13,1.17,1.39,0.31,0.398,40.53490101,101.8464849,"",157.046225973232,36.0953153311638,22.2420822341591,42999.7551908761,145.585471560265,18.3714839752529,13.0958873413987,15679.5302822755,"G"
"341","NECU2-1","NECU",17.6,4.35,1.29,0.21,1.17,12.49,1.64,1.29,0.23,0.406,46.46729058,114.4514546,"changed freshH from 12.9; transcription error sf 090619",169.726152901922,42.6619221294772,16.4175722542597,38538.8837516512,117.56482451166,35.8454315085567,21.2837557367391,32019.1577789028,"G"
"342","NECU2-2","NECU",13.71,3.48,2.19,0.21,0.77,12.49,1.64,1.29,0.23,0.313,33.44444924,106.8512755,"",NA,NA,NA,NA,132.441606369199,33.0592136892235,21.6263900575384,33667.2186780134,"G"
"343","NECU3-1","NECU",16.4,3.76,2.37,0.2,0.61,14.7,1.72,1.51,0.3,0.42,42.18572208,100.4421954,"",154.064757986895,36.7041634669631,23.1886748795594,46688.2411376493,NA,NA,NA,NA,"G"
"344","NECU3-2","NECU",16.5,4.11,2.5,0.19,0.62,15.7,0.44,1.69,0.14,0.498,48.45553033,97.3002617,"",160.114717603368,38.3682211113007,30.7870637257021,68631.3475332909,150.448470900957,20.9834925587866,14.0101353222674,17949.8729107203,"G"
"345","OCCO1-1","OCCO",10.4,2.8,2.257,0.24,NA,9.38,1.72,1.65,0.22,0.247,17.60433755,71.27262166,"",97.5326755183615,27.100254749053,22.555448498391,18762.2646954672,85.1305060232324,22.67015093649,18.3486861338072,11699.466148968,"G"
"346","OCCO1-2","OCCO",9.02,2.79,0.82,0.23,0.36,7.66,2.76,0.989,0.21,0.21,15.50297975,73.82371308,"",88.652666927934,29.2188415981213,10.0825522845868,9573.31336153981,77.9175422781793,27.3165969160246,9.79379313636615,8371.30657855699,"G"
"347","OCCO2-1","OCCO",10.4,2.6,1.71,0.35,0.98,9.5,1.67,0.71,0.27,0.208,15.73502229,75.64914564,"",85.5644981977521,26.1511553977945,13.0067806207332,9123.97276001109,88.6946787724861,20.3088280436005,11.7450364380901,9009.02458745697,"G"
"348","OCCO2-2","OCCO",8.9,1.85,1.59,0.44,0.95,8.31,1.38,1.21,0.21,0.12,10.19646706,84.97055885,"",64.5449426516006,17.8259244116138,10.6681164235453,4107.97095548276,73.6469824970906,17.7116208721821,9.73607857289519,5165.56000380796,"G"
"349","OCCO3-1","OCCO",8.47,2.78,1.29,0.18,0.78,8.28,2.03,1.5,0.17,0.231,16.12426883,69.80202955,"",72.4109107161132,27.7672692097197,11.4751985180775,7653.38254843186,78.1183157312449,22.4813540762445,13.6177202769373,9084.88344670802,"G"
"350","OCCO3-2","OCCO",7.25,2.72,0.99,0.2,0.52,6.56,2.61,0.94,0.2,0.17,12.61954465,74.23261561,"",64.8031478757551,27.5302367749999,10.1884555843298,6255.02665123339,60.061041194231,25.415590048133,7.46822983415166,4685.19650171096,"G"
"351","OCMI1-1","OCMI",14,2.55,1.42,0.22,0.77,12.94,2.43,1.31,0.16,0.418,33.58781813,80.35363189,"",127.144060732872,28.9232821022938,16.4838855877019,24254.9412656532,115.440490964172,28.5253499498928,13.8689801477456,21425.048514915,"G"
"352","OCMI1-2","OCMI",10.49,2.69,1.05,0.21,0.68,7.53,3,2.82,0.16,0.26,25.03371337,96.28351297,"",93.4962992645329,29.8118882531651,12.7982286544532,14035.9388888474,72.5611381346809,33.7843509476921,22.7179224339085,20490.2406144309,"G"
"353","OCMI2-1","OCMI",11.68,3.61,1.65,0.18,0.65,11,2.53,1.66,0.13,0.326,30.18416902,92.58947553,"",108.195728965545,34.7416252821728,13.8830821976413,19485.5204738148,104.033820750548,30.6847444223227,16.7613206457845,21596.8466009369,"G"
"354","OCMI2-2","OCMI",9.89,2.25,0.96,0.24,0,8.8,2.15,2,0.15,0.248,19.53100036,78.75403373,"",94.2687577644488,24.9127290727715,11.1651979465598,10755.5917787569,84.8274743881378,25.7380614558837,17.8260190357514,14669.8419582372,"G"
"355","OCMI3-1","OCMI",14.05,3.39,2.68,0.23,0.72,13.73,3.5,1.46,0.19,0.402,38.5837938,95.97958657,"",127.0238901604,34.6576090919112,24.8360831836517,32433.5127943099,121.949626767144,37.7522151690459,21.2891107811473,31958.9166505678,"G"
"356","OCMI3-2","OCMI",12.83,3.71,1.85,0.22,0.51,12.18,3.2,1.68,0.15,0.34,34.45183074,101.3289139,"",121.100759458343,37.1567157113323,15.4145130772669,20857.412755686,107.252538818114,35.4602742186541,14.8008933262362,22341.3003567925,"G"
"357","OCPU1-1","OCPU",7.45,3.33,0.71,0.22,0.42,7.25,3.15,0.75,0.17,0.227,16.51143651,72.73760578,"",71.0967588247833,34.1109037165003,5.86992932325527,5941.80341576273,67.9421468010618,32.6301721467796,8.4276011732171,7684.96295046091,"G"
"358","OCPU1-2","OCPU",6.48,2.83,1.17,0.27,0.77,6.4,2.78,1.13,0.19,0.223,12.60341565,56.51755898,"",58.7602399753206,29.5502699902994,9.88508646480708,6515.36173895218,56.9199594359744,29.7205968966408,10.5694113760246,6584.96028335492,"G"
"359","OCPU2-1","OCPU",5.46,3.08,0.88,0.29,0.47,5.53,3.06,0.57,0.19,0.179,12.44714356,69.53711489,"",50.1386063015859,31.286173878481,8.75668223128211,5363.84117637861,49.5948066145806,32.5475764821758,6.38242686159091,4295.76845716705,"G"
"360","OCPU2-2","OCPU",4.46,1.79,0.53,0.25,0.24,4.52,1.77,0.51,0.21,0.089,5.934540102,66.68022587,"",41.6618872349288,18.7240567640096,7.46007661538413,2106.36737703261,39.9358868798235,18.1446875542027,3.906616570315,1086.1630043758,"G"
"361","OCPU3-1","OCPU",4.62,2.46,0.68,0.23,0.5,4.57,2.32,0.74,0.2,0.109,7.971238538,73.13062879,"",42.6088929964547,24.3092221305937,6.31968175447536,2242.64689274155,41.7858360215759,24.9139425701299,6.99535256524876,3080.65585268331,"G"
"362","OCPU3-2","OCPU",5.62,2.39,0.54,0.17,0.46,5.53,2.27,0.57,0.28,0.151,9.117544489,60.38108933,"",52.5642069935056,23.4165557251983,5.08543578321213,2754.1950022085,49.4429155980138,24.3523206574108,6.88650260796927,3583.23001227446,"G"
"363","OUSP1-1","OUSP",10.47,5.08,1.23,0.34,0,9.99,5.7,3.94,0.23,0.834,43.2764009,51.89016895,"",100.919466105069,53.7067324663362,13.964520999273,38884.8844970739,96.6943669934518,52.3021845771037,19.7388602115513,43242.8591506434,"S"
"364","OUSP1-2","OUSP",12.61,3.44,1.77,0.36,0.37,12.15,3.36,1.69,0.26,0.656,34.55957246,52.68227509,"",117.76070301102,38.2821982207144,13.6319696651749,27223.6429312619,114.388554814307,37.8396720459689,20.7228906474811,31308.8756508592,"S"
"365","OUSP2-1","OUSP",10.73,5.48,2.81,0.35,0.23,9.74,5.38,3.13,0.27,0.909,50.19559853,55.22068045,"",101.354532301022,60.7657243987495,29.5856727871362,66598.7439580913,91.734801576096,59.8736891846802,30.4994652388744,57037.1846243884,"S"
"366","OUSP2-2","OUSP",10.05,4.63,2.4,0.32,0.31,9.39,4.59,2.16,0.19,0.68,38.8105317,57.07431132,"",94.1324956117351,49.9479609229842,23.08384550085,44913.1186074895,91.227109305734,49.1154329911629,27.8538305674694,47517.3076215212,"S"
"367","OUSP3-1","OUSP",11.2,5.52,1.16,0.37,0.25,10.06,4.87,1.5,0.14,0.88,46.68621487,53.0525169,"",106.841008930915,55.5281402509704,12.6773189280514,30197.4334074177,97.6720529103132,52.8092229186727,19.3681568570581,44111.4201077528,"S"
"368","OUSP3-2","OUSP",11.88,4.1,1.13,0.36,0.41,11.04,4.06,2.03,0.21,0.741,37.93261231,51.19110973,"",112.919921897724,41.5395149721818,9.7679918433973,18556.210864998,104.986461070094,44.9403912914153,20.5104364584305,38423.6908892405,"S"
"369","PEOB1-1","PEOB",8.51,4.54,1.56,0.3,0.85,7.95,4.15,1.62,0.14,0.279,25.89356828,92.80848847,"",76.9394396409025,46.4450435818623,14.5655259356722,17894.1921881027,74.2987752668925,41.077550419917,12.2454788203067,12535.5874551685,"G"
"370","PEOB1-2","PEOB",10.23,5.19,1.97,0.26,1.06,9.33,3.98,1.51,0.24,0.438,35.37591491,80.76692902,"",85.5211518578946,56.1709667305268,21.9464175157106,35529.7348999769,82.7804198763496,49.029341220272,16.9440569609754,27535.0537040158,"G"
"371","PEOB2-1","PEOB",11.76,6.35,1.97,0.25,0.64,10.91,3.58,2.93,0.28,0.502,52.97989404,105.5376375,"",110.544070942737,60.7776265659675,21.9323229677357,49152.6698584253,102.784365740446,41.1127268340062,30.0996865749909,48064.0906946258,"G"
"372","PEOB2-2","PEOB",9.15,3.94,1.51,0.24,0.45,7.76,3.33,2.16,0.17,0.285,28.25442378,99.13832904,"",84.4514910669365,42.4999680321239,17.5810333723416,26424.0318267174,71.5572044693999,38.8857752043493,25.8744183160998,25934.0248448496,"G"
"373","PEOB3-1","PEOB",7.08,3.5,0.97,0.24,0.69,6.78,2.95,0.83,0.15,0.235,17.89616492,76.1538933,"",65.2627840958958,36.1892686006725,10.5325864364089,8756.93325314112,62.7021933318607,26.9610841285246,7.13068275230562,4280.72460569834,"G"
"374","PEOB3-2","PEOB",6.69,3.11,1,0.28,0.52,6.52,2.84,0.43,0.31,0.201,14.87781971,74.01900352,"",63.1804821582001,32.8202646620918,8.75692252501612,6684.60813189521,59.4405843867282,29.3591405198704,7.52691906385902,5612.64631963981,"G"
"375","PIAX1-1","PIAX",19.8,10,4.88,0.46,2.95,16.5,5,4.12,0.3,1.042,114.8205589,110.1924749,"",172.951742192497,93.1066268914185,41.7157912866907,200598.53310188,153.414765928699,64.9602641421107,41.6687621446871,153780.168795714,"G"
"376","PIAX1-2","PIAX",16.2,6.61,1.95,0.43,2.15,9.07,5.62,4.79,0.2,0.463,65.79642755,142.1089148,"",155.900890972181,69.6960918726873,24.1689228736219,92078.7826038717,92.1938502381107,62.0734918439426,71.4780309041051,122305.097550233,"G"
"377","PIAX2-1","PIAX",18.2,8.4,4.07,0.42,1.78,14.59,4.06,3.4,0.29,0.646,75.16680307,116.3572803,"",177.15215901433,71.9165797985239,44.0957438537501,183391.06600085,134.654999255344,45.1006305394299,35.218578749931,90722.6199406109,"G"
"378","PIAX2-2","PIAX",18.7,9.3,4.35,0.4,1.71,16.4,3.28,2.31,0.3,0.777,81.40650385,104.7702752,"",165.293756868602,84.025766781879,43.3718238440349,183204.429785222,151.543458616124,38.1163572081743,28.3932309630028,79211.0986385794,"G"
"379","PIAX3-1","PIAX",18.3,9.15,2.47,0.27,1.66,14.2,5.19,4.08,0.31,0.817,104.7573532,128.2219746,"",173.276375585129,90.6321773282478,28.9449393291513,157859.778212506,126.94738357408,57.1519521981116,39.2379736902474,131650.234718432,"G"
"380","PIAX3-2","PIAX",17.1,7.66,2.63,0.35,1.93,13.31,5.12,3.38,0.25,0.599,82.97969067,138.5303684,"",150.278793079313,76.2930298805414,25.971131539906,102803.589675962,119.997435615481,62.3438943008719,42.9758939234369,115005.209941465,"G"
"381","PIRO3-1","PIRO",14.15,7.09,2.95,0.48,1.92,14.08,6.75,2.87,0.5,0.951,38.75834542,40.75535796,"",131.961261233414,74.3039013725026,33.7454835621546,111144.409900043,133.909909579791,67.8223661067899,35.1922226889943,108933.215391619,"S"
"382","PIRO1-1","PIRO",15.6,9,5.84,0.45,1.9,15.16,8.41,5,0.39,1.918,46.86865178,24.43621052,"",138.309028453704,92.1182327138273,52.0444065413207,313497.239032907,101.085927904962,134.032072316261,43.1673293750448,265166.288183545,"S"
"383","PIRO1-2","PIRO",16.3,8.5,3.5,0.48,1.74,15.45,8.4,3.09,0.46,1.449,57.4952972,39.67929413,"",143.62595797258,90.7912044192036,37.2400014274264,236047.187112919,146.926694270707,85.0808661468624,42.0706763933633,229229.213474096,"S"
"384","PIRO2-1","PIRO",12.67,8.72,2.43,0.53,1.3,12.7,8.64,2.02,0.48,1.175,96.78152687,82.36725691,"",114.15983724819,93.6424335756057,24.5771053985792,120188.472602625,121.239130727941,82.3484407499865,22.3405505173639,98214.397415102,"S"
"385","PIRO2-2","PIRO",21.1,10.14,4.08,0.49,3.06,22.7,9,3.07,0.41,1.846,93.29486717,50.5389313,"",189.250494598145,90.5887209100306,33.9413521201284,257532.034096436,192.535309629979,99.1653030933355,37.8089365382341,284877.330786166,"S"
"386","PIRO3-2","PIRO",13.98,8.99,3.53,0.54,1.7,13.65,6.79,2.8,0.53,1.162,57.78819984,49.73166939,"",123.406726278141,90.1836668623134,39.7471491677514,211262.069506437,133.78097128901,91.5265058362093,41.9806216838049,214938.362668564,"S"
"387","PLEL1-1","PLEL",NA,NA,NA,NA,NA,5.27,1.81,1.31,0.2,0.078,8.62772468,110.6118549,"",55.3648379814016,20.0443599842735,3.0068574958456,1749.80730266321,51.1928259336677,18.7798542514782,13.4870987561676,5057.28273853893,"G"
"388","PLEL1-2","PLEL",NA,NA,NA,NA,NA,5.24,1.88,0.365,0.18,0.07,8.434678471,120.4954067,"",54.3962761565713,20.9757913652164,3.34675728114946,1963.78802241961,52.7089077272647,18.542808381065,5.30200796324149,2197.76539518763,"G"
"389","PLEL1-3","PLEL",5.07,1.78,0.32,0.25,0.12,4.38,1.36,0.62,0.16,0.067,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"G"
"390","PLEL2-1","PLEL",4.26,2.5,0.26,0.26,0.13,4.14,2.43,0.76,0.2,0.104,8.809588116,84.70757803,"",41.1160172931074,25.4351905717789,4.2605543284648,1941.59164546486,41.1182433268858,24.6707229576519,8.14098578537082,3407.99837343844,"G"
"391","PLEL2-2","PLEL",3.39,2.04,0.27,0.22,0.08,3.41,1.94,0.43,0.15,0.057,6.100417907,107.0248756,"",35.0566185309185,20.4487923087147,4.59684935625634,1316.01707293877,33.3637643999078,19.4206147593688,4.89542416187391,1869.68235050694,"G"
"392","PLEL3-1","PLEL",6.19,1.97,0.84,0.28,0.22,3.579,1.96,1.2,0.2,0.176,10.89073091,61.87915288,"",58.4192024533306,20.8573368868766,7.20203672453976,3900.3119162748,54.5529591387586,20.2929581603084,11.2770437426887,4933.17125172916,"G"
"393","PLEL3-2","PLEL",3.96,1.58,0.23,0.2,0.2,3.56,1.46,0.68,0.22,0.09,4.995545564,55.50606183,"",37.3101151206135,15.3175736634209,4.78096140890121,1234.48508574804,35.2614896166512,14.8256403666084,7.35726107968735,1720.09494006002,"G"
"394","PLPO1-1","PLPO",10.39,5.64,2.54,0.21,1.93,9.93,5.45,1.19,0.19,0.378,35.52322644,93.97678954,"",90.433746981945,55.7699316464954,31.945719353038,52593.6038628833,86.2637786231917,60.3695920971052,14.2022999083716,32248.1300717176,"S"
"395","PLPO1-2","PLPO",8.72,6.08,3.25,0.22,1.94,7.53,6.1,1.55,0.19,0.342,30.22560263,88.37895506,"dryL replaced with 3d measure. Sf 090619",79.5808707204814,59.3884011777373,33.6748326543618,40245.8929162776,61.175637862675,73.0095206500475,17.2374771896595,28080.2122962604,"S"
"396","PLPO2-1","PLPO",8.82,5.4,1.36,0.15,1.92,8.19,5.12,1.6,0.18,0.298,29.08395617,97.59716835,"",69.4717185289857,53.6923953579365,12.2082548598997,16651.5799920688,66.6522779270859,53.2645688675855,21.1228146441905,29412.1728366362,"S"
"397","PLPO2-2","PLPO",7.69,4.25,0.89,0.13,2.34,7.39,4.16,1.1,0.11,0.239,18.8464856,78.8555883,"",45.3143237115174,49.2615306780287,11.7268223192414,9194.94475868326,53.2055746978072,44.3426502469729,10.1728061696583,11202.1783758345,"S"
"398","PLPO3-1","PLPO",8.25,4.52,1.32,0.22,2.1,8.08,4.27,1.08,0.12,0.261,21.93336115,84.03586648,"",65.1528721542745,46.89045808047,14.9382767341439,15556.4555195447,61.3780951722727,43.8633181841482,7.96689974753905,11852.7370022375,"S"
"399","PLPO3-2","PLPO",8.88,4.37,2.43,0.23,2.77,8.01,4.21,1.65,0.11,0.29,20.42153622,70.41909041,"",64.4253745754253,43.4181612854947,19.3354622744421,16389.8777807959,56.7763542789983,42.0904112954787,12.5430958873728,10893.2895311219,"S"
"400","PORA1-1","PORA",17.7,6.1,1.78,0.16,2.79,15.11,5.11,2.24,0.13,0.627,65.85585395,105.0332599,"",163.058301015752,62.1200338175436,18.196134839156,59754.1301521171,146.034222933506,54.158146206316,24.4857980894285,71135.4915658404,"S"
"401","PORA1-2","PORA",13.46,3.91,1.1,0.19,1.26,12.28,1.8,1.87,0.15,0.373,33.94165255,90.99638752,"",123.306740565978,40.0820411353636,12.3116581502603,22980.470751419,113.773909286923,27.9875703408894,19.3850271270251,23871.1080931841,"S"
"402","PORA2-1","PORA",12.95,4.04,2.18,0.21,1.06,12.19,3.07,1.79,0.15,0.455,40.50228459,89.01601008,"",117.037131309337,44.3810768737861,17.8848345960288,34409.350943274,113.215667793474,41.3348480535876,20.6592797891671,36686.8082741849,"S"
"403","PORA2-2","PORA",12.02,6.01,1.57,0.19,1.07,11.5,5.3,1.47,0.14,0.5,50.20004297,100.4000859,"",113.410620001204,58.9866656420115,17.9092099428648,42706.7401609745,107.237649074055,55.3954141217078,15.7145078854982,43308.8150989827,"S"
"404","PORA3-1","PORA",14.6,6.79,2.26,0.16,1.31,17.3,5.27,2.44,0.13,0.822,88.08821092,107.1632736,"",149.760049469326,73.7406943149758,24.5067050160316,81542.1301214138,158.572839710609,57.9390459532627,26.5776352662568,98657.8933016178,"S"
"405","PORA3-2","PORA",14.47,5.61,3.36,0.21,1.17,14.19,5.07,1.72,0.16,0.758,57.78992026,76.24000035,"",133.307039061817,58.7864068538696,38.9599263620523,87683.5062447222,130.770695663677,55.0416270248459,20.9575185116465,58055.3946070222,"S"
"406","POTO1-1","POTO",20.2,9.8,3.03,0.35,2.31,17.5,6.89,3.58,0.14,1.66,131.765973,79.37709218,"",190.959153027626,97.498868170425,29.3048013506832,224759.735253211,153.255701726552,80.3606477496352,49.8403048017128,197818.297909249,"S"
"407","POTO1-2","POTO",19.5,9.7,2.49,0.34,2.33,17.5,7.9,2.8,0.25,1.427,123.4430506,86.50529124,"",178.647868020689,92.2965271288286,34.0220934186404,196816.307403368,161.388990267994,79.5971916885888,36.6162622374952,153292.413825452,"S"
