"","Species","IndCode","IndLeafCode","freshL3D","freshW3D","freshH3D","freshHull","dryL3D","dryW3D","dryH3D","dryHull"
"333","OCCO","OCCO2","OCCO2-1",85.5644981977521,26.1511553977945,13.0067806207332,9123.97276001109,88.6946787724861,20.3088280436005,11.7450364380901,9009.02458745697
"334","OCCO","OCCO2","OCCO2-2",64.5449426516006,17.8259244116138,10.6681164235453,4107.97095548276,73.6469824970906,17.7116208721821,9.73607857289519,5165.56000380796
"335","OCCO","OCCO3","OCCO3-1",72.4109107161132,27.7672692097197,11.4751985180775,7653.38254843186,78.1183157312449,22.4813540762445,13.6177202769373,9084.88344670802
"336","OCCO","OCCO3","OCCO3-2",64.8031478757551,27.5302367749999,10.1884555843298,6255.02665123339,60.061041194231,25.415590048133,7.46822983415166,4685.19650171096
"337","OCMI","OCMI1","OCMI1-1",127.144060732872,28.9232821022938,16.4838855877019,24254.9412656532,115.440490964172,28.5253499498928,13.8689801477456,21425.048514915
"338","OCMI","OCMI1","OCMI1-2",93.4962992645329,29.8118882531651,12.7982286544532,14035.9388888474,72.5611381346809,33.7843509476921,22.7179224339085,20490.2406144309
"339","OCMI","OCMI2","OCMI2-1",108.195728965545,34.7416252821728,13.8830821976413,19485.5204738148,104.033820750548,30.6847444223227,16.7613206457845,21596.8466009369
"340","OCMI","OCMI2","OCMI2-2",94.2687577644488,24.9127290727715,11.1651979465598,10755.5917787569,84.8274743881378,25.7380614558837,17.8260190357514,14669.8419582372
"341","OCMI","OCMI3","OCMI3-1",127.0238901604,34.6576090919112,24.8360831836517,32433.5127943099,121.949626767144,37.7522151690459,21.2891107811473,31958.9166505678
"342","OCMI","OCMI3","OCMI3-2",121.100759458343,37.1567157113323,15.4145130772669,20857.412755686,107.252538818114,35.4602742186541,14.8008933262362,22341.3003567925
"343","OCPU","OCPU1","OCPU1-1",71.0967588247833,34.1109037165003,5.86992932325527,5941.80341576273,67.9421468010618,32.6301721467796,8.4276011732171,7684.96295046091
"344","OCPU","OCPU1","OCPU1-2",58.7602399753206,29.5502699902994,9.88508646480708,6515.36173895218,56.9199594359744,29.7205968966408,10.5694113760246,6584.96028335492
"345","OCPU","OCPU2","OCPU2-1",50.1386063015859,31.286173878481,8.75668223128211,5363.84117637861,49.5948066145806,32.5475764821758,6.38242686159091,4295.76845716705
"346","OCPU","OCPU2","OCPU2-2",41.6618872349288,18.7240567640096,7.46007661538413,2106.36737703261,39.9358868798235,18.1446875542027,3.906616570315,1086.1630043758
"347","OCPU","OCPU3","OCPU3-1",42.6088929964547,24.3092221305937,6.31968175447536,2242.64689274155,41.7858360215759,24.9139425701299,6.99535256524876,3080.65585268331
"348","OCPU","OCPU3","OCPU3-2",52.5642069935056,23.4165557251983,5.08543578321213,2754.1950022085,49.4429155980138,24.3523206574108,6.88650260796927,3583.23001227446
"349","OUSP","OUSP1","OUSP1-1",100.919466105069,53.7067324663362,13.964520999273,38884.8844970739,96.6943669934518,52.3021845771037,19.7388602115513,43242.8591506434
"350","OUSP","OUSP1","OUSP1-2",117.76070301102,38.2821982207144,13.6319696651749,27223.6429312619,114.388554814307,37.8396720459689,20.7228906474811,31308.8756508592
"351","OUSP","OUSP2","OUSP2-1",101.354532301022,60.7657243987495,29.5856727871362,66598.7439580913,91.734801576096,59.8736891846802,30.4994652388744,57037.1846243884
"352","OUSP","OUSP2","OUSP2-2",94.1324956117351,49.9479609229842,23.08384550085,44913.1186074895,91.227109305734,49.1154329911629,27.8538305674694,47517.3076215212
"353","OUSP","OUSP3","OUSP3-1",106.841008930915,55.5281402509704,12.6773189280514,30197.4334074177,97.6720529103132,52.8092229186727,19.3681568570581,44111.4201077528
"354","OUSP","OUSP3","OUSP3-2",112.919921897724,41.5395149721818,9.7679918433973,18556.210864998,104.986461070094,44.9403912914153,20.5104364584305,38423.6908892405
"355","PEOB","PEOB1","PEOB1-1",76.9394396409025,46.4450435818623,14.5655259356722,17894.1921881027,74.2987752668925,41.077550419917,12.2454788203067,12535.5874551685
"356","PEOB","PEOB1","PEOB1-2",85.5211518578946,56.1709667305268,21.9464175157106,35529.7348999769,82.7804198763496,49.029341220272,16.9440569609754,27535.0537040158
"357","PEOB","PEOB2","PEOB2-1",110.544070942737,60.7776265659675,21.9323229677357,49152.6698584253,102.784365740446,41.1127268340062,30.0996865749909,48064.0906946258
"358","PEOB","PEOB2","PEOB2-2",84.4514910669365,42.4999680321239,17.5810333723416,26424.0318267174,71.5572044693999,38.8857752043493,25.8744183160998,25934.0248448496
"359","PEOB","PEOB3","PEOB3-1",65.2627840958958,36.1892686006725,10.5325864364089,8756.93325314112,62.7021933318607,26.9610841285246,7.13068275230562,4280.72460569834
"360","PEOB","PEOB3","PEOB3-2",63.1804821582001,32.8202646620918,8.75692252501612,6684.60813189521,59.4405843867282,29.3591405198704,7.52691906385902,5612.64631963981
"361","PIAX","PIAX1","PIAX1-1",172.951742192497,93.1066268914185,41.7157912866907,200598.53310188,153.414765928699,64.9602641421107,41.6687621446871,153780.168795714
"362","PIAX","PIAX1","PIAX1-2",155.900890972181,69.6960918726873,24.1689228736219,92078.7826038717,92.1938502381107,62.0734918439426,71.4780309041051,122305.097550233
"363","PIAX","PIAX2","PIAX2-1",177.15215901433,71.9165797985239,44.0957438537501,183391.06600085,134.654999255344,45.1006305394299,35.218578749931,90722.6199406109
"364","PIAX","PIAX2","PIAX2-2",165.293756868602,84.025766781879,43.3718238440349,183204.429785222,151.543458616124,38.1163572081743,28.3932309630028,79211.0986385794
"365","PIAX","PIAX3","PIAX3-1",173.276375585129,90.6321773282478,28.9449393291513,157859.778212506,126.94738357408,57.1519521981116,39.2379736902474,131650.234718432
"366","PIAX","PIAX3","PIAX3-2",150.278793079313,76.2930298805414,25.971131539906,102803.589675962,119.997435615481,62.3438943008719,42.9758939234369,115005.209941465
"367","PIRO","PIRO1","PIRO1-1",138.309028453704,92.1182327138273,52.0444065413207,313497.239032907,101.085927904962,134.032072316261,43.1673293750448,265166.288183545
"368","PIRO","PIRO1","PIRO1-2",143.62595797258,90.7912044192036,37.2400014274264,236047.187112919,146.926694270707,85.0808661468624,42.0706763933633,229229.213474096
"369","PIRO","PIRO2","PIRO2-1",114.15983724819,93.6424335756057,24.5771053985792,120188.472602625,121.239130727941,82.3484407499865,22.3405505173639,98214.397415102
"370","PIRO","PIRO2","PIRO2-2",189.250494598145,90.5887209100306,33.9413521201284,257532.034096436,192.535309629979,99.1653030933355,37.8089365382341,284877.330786166
"371","PIRO","PIRO3","PIRO3-1",131.961261233414,74.3039013725026,33.7454835621546,111144.409900043,133.909909579791,67.8223661067899,35.1922226889943,108933.215391619
"372","PIRO","PIRO3","PIRO3-2",123.406726278141,90.1836668623134,39.7471491677514,211262.069506437,133.78097128901,91.5265058362093,41.9806216838049,214938.362668564
"373","PLEL","PLEL1","PLEL1-1",55.3648379814016,20.0443599842735,3.0068574958456,1749.80730266321,51.1928259336677,18.7798542514782,13.4870987561676,5057.28273853893
"374","PLEL","PLEL1","PLEL1-2",54.3962761565713,20.9757913652164,3.34675728114946,1963.78802241961,52.7089077272647,18.542808381065,5.30200796324149,2197.76539518763
"375","PLEL","PLEL2","PLEL2-1",41.1160172931074,25.4351905717789,4.2605543284648,1941.59164546486,41.1182433268858,24.6707229576519,8.14098578537082,3407.99837343844
"376","PLEL","PLEL2","PLEL2-2",35.0566185309185,20.4487923087147,4.59684935625634,1316.01707293877,33.3637643999078,19.4206147593688,4.89542416187391,1869.68235050694
"377","PLEL","PLEL3","PLEL3-1",58.4192024533306,20.8573368868766,7.20203672453976,3900.3119162748,54.5529591387586,20.2929581603084,11.2770437426887,4933.17125172916
"378","PLEL","PLEL3","PLEL3-2",37.3101151206135,15.3175736634209,4.78096140890121,1234.48508574804,35.2614896166512,14.8256403666084,7.35726107968735,1720.09494006002
"379","PLPO","PLPO1","PLPO1-1",90.433746981945,55.7699316464954,31.945719353038,52593.6038628833,86.2637786231917,60.3695920971052,14.2022999083716,32248.1300717176
"380","PLPO","PLPO1","PLPO1-2",79.5808707204814,59.3884011777373,33.6748326543618,40245.8929162776,61.175637862675,73.0095206500475,17.2374771896595,28080.2122962604
"381","PLPO","PLPO2","PLPO2-1",69.4717185289857,53.6923953579365,12.2082548598997,16651.5799920688,66.6522779270859,53.2645688675855,21.1228146441905,29412.1728366362
"382","PLPO","PLPO2","PLPO2-2",45.3143237115174,49.2615306780287,11.7268223192414,9194.94475868326,53.2055746978072,44.3426502469729,10.1728061696583,11202.1783758345
"383","PLPO","PLPO3","PLPO3-1",65.1528721542745,46.89045808047,14.9382767341439,15556.4555195447,61.3780951722727,43.8633181841482,7.96689974753905,11852.7370022375
"384","PLPO","PLPO3","PLPO3-2",64.4253745754253,43.4181612854947,19.3354622744421,16389.8777807959,56.7763542789983,42.0904112954787,12.5430958873728,10893.2895311219
"385","PORA","PORA1","PORA1-1",163.058301015752,62.1200338175436,18.196134839156,59754.1301521171,146.034222933506,54.158146206316,24.4857980894285,71135.4915658404
"386","PORA","PORA1","PORA1-2",123.306740565978,40.0820411353636,12.3116581502603,22980.470751419,113.773909286923,27.9875703408894,19.3850271270251,23871.1080931841
"387","PORA","PORA2","PORA2-1",117.037131309337,44.3810768737861,17.8848345960288,34409.350943274,113.215667793474,41.3348480535876,20.6592797891671,36686.8082741849
"388","PORA","PORA2","PORA2-2",113.410620001204,58.9866656420115,17.9092099428648,42706.7401609745,107.237649074055,55.3954141217078,15.7145078854982,43308.8150989827
"389","PORA","PORA3","PORA3-1",149.760049469326,73.7406943149758,24.5067050160316,81542.1301214138,158.572839710609,57.9390459532627,26.5776352662568,98657.8933016178
"390","PORA","PORA3","PORA3-2",133.307039061817,58.7864068538696,38.9599263620523,87683.5062447222,130.770695663677,55.0416270248459,20.9575185116465,58055.3946070222
"391","POTO","POTO1","POTO1-1",190.959153027626,97.498868170425,29.3048013506832,224759.735253211,153.255701726552,80.3606477496352,49.8403048017128,197818.297909249
"392","POTO","POTO1","POTO1-2",178.647868020689,92.2965271288286,34.0220934186404,196816.307403368,161.388990267994,79.5971916885888,36.6162622374952,153292.413825452
"393","POTO","POTO2","POTO2-1",174.163175127297,81.1922492259157,23.846186167567,118924.067336368,150.160526086252,70.2510904566038,43.4650172899794,148211.323894154
"394","POTO","POTO2","POTO2-2",159.920508785869,68.4080909593328,38.8932595337698,140448.014724955,149.722900529659,55.9137173955183,34.5867051736345,125021.654722444
"395","POTO","POTO3","POTO3-1",173.112984883131,90.5496284330059,49.2453927476661,248293.917844491,137.416688734253,79.6128050461215,56.3431270301062,214982.514805175
"396","POTO","POTO3","POTO3-2",135.05222335888,68.0305040233419,21.6144804863924,74400.0644867499,123.705683077531,61.3572863990047,24.1024524590023,53788.8467581801
"397","PRHE","PRHE1","PRHE1-1",138.257909412352,49.5333618218112,27.3711832718055,85663.3982298659,130.039299036061,33.0894667188471,20.7314648115347,41595.1997036833
"398","PRHE","PRHE1","PRHE1-2",148.251027253115,41.0856016984585,19.5078834467729,54095.4907135414,117.635223016681,40.5612302736084,32.3847472691962,50499.4232614848
"399","PRHE","PRHE2","PRHE2-1",122.364228028707,52.8608563498054,39.3878969681293,60100.3516063271,105.625730924743,38.3397603598584,24.0226114327819,28447.9409722467
"400","PRHE","PRHE2","PRHE2-2",111.021827267584,36.5030969480258,20.9795855622904,27182.6601449947,98.7709288424317,35.1859081221593,10.6087774101137,15095.8575245936
"401","PRHE","PRHE3","PRHE3-1",136.042282418097,54.2367268143672,21.4474084028316,60355.996377812,126.008406962526,44.5894469637377,29.0026850435168,61823.2309305473
"402","PRHE","PRHE3","PRHE3-2",122.358879315169,49.5627608633279,19.63832454632,40113.509615879,106.918900880514,28.2800920019499,23.3175344073047,30323.1535593407
"403","QUGR","QUGR1","QUGR1-1",136.875268579072,65.608451206391,18.7375384013084,65875.7436303072,119.124863060727,49.7708509654452,29.5302207868724,74329.2753444494
"404","QUGR","QUGR1","QUGR1-2",118.567285390517,46.8874833594968,27.177852886202,53438.8638211319,112.510238244031,41.0783296816419,20.267690014331,42424.1706127657
"405","QUGR","QUGR2","QUGR2-1",166.587374500885,82.4950196305175,24.239494071882,124076.389410167,151.544158656458,74.9972741105763,25.266526260944,119320.064502319
"406","QUGR","QUGR2","QUGR2-2",129.229358862831,67.8687918512671,10.6535360273937,43442.1438222504,104.60957094104,59.485373238629,36.9185356095454,84170.2257865676
"407","QUGR","QUGR3","QUGR3-1",156.322024819238,88.5109174674562,34.5695583204089,194876.745563282,143.006183684551,83.5337276211446,35.2050544296902,177139.77439413
"408","QUGR","QUGR3","QUGR3-2",108.879964875154,55.8373061362572,23.3942047761349,52870.7785314402,101.289909931553,48.0089185805755,23.4387913130063,56774.1143423237
"409","QUMU","QUMU1","QUMU1-1",88.3862343035579,29.0949302226913,11.8667632087983,11646.5180982741,66.3959059318699,19.5309349185033,16.5509538046723,8133.53754587513
"410","QUMU","QUMU1","QUMU1-2",97.9658553901513,37.3677231733723,18.0895175527368,25690.8846315831,82.8346515219947,26.3962900502253,18.7269366237394,16067.028638632
"411","QUMU","QUMU2","QUMU2-2",90.2714454604039,35.0565479798171,9.11908970634503,10566.9237638238,57.5804610081994,32.9258130616494,33.6412368971483,21308.9686745191
"412","QUMU","QUMU3","QUMU3-1",97.8339720937287,36.0888182703418,12.4133998727919,16604.6002116948,74.6980892447812,33.7932885291755,29.3978602146607,25664.9135813817
"413","QUMU","QUMU3","QUMU3-2",93.6107289818665,40.2404222719722,12.4170540781519,20037.8737778755,76.2978234812473,27.8568602626334,16.1043509061209,15483.2761141943
"414","RALA","RALA1","RALA1-1",68.7098812453224,18.5577289618657,10.232474217546,4707.72710059034,67.5196784403401,15.2458980869246,8.08396238279099,3255.09310671922
"415","RALA","RALA1","RALA1-2",61.9285718179567,15.562975548596,4.93799672487916,2126.93561196451,60.1935254167571,14.7237389755295,7.56433908170354,2276.1140010138
"416","RALA","RALA2","RALA2-1",86.3554896153423,21.7565539627625,9.21374777986119,6512.28468863598,84.9576947025039,15.9908427146111,8.71385223602328,4708.82571100686
"417","RALA","RALA2","RALA2-2",73.847366658664,17.6849342507681,5.87647355573428,3274.43237740329,71.6524589825176,14.4464083905685,8.58052116447314,3363.21930823954
"418","RALA","RALA3","RALA3-1",89.487026166933,18.4590144658856,4.13188105490652,3018.90352728965,76.428828748749,22.1324588306148,15.9644176027811,8348.81597630701
"419","RALA","RALA3","RALA3-2",69.5719003807987,18.5454310271558,5.33650166966155,3068.79279223659,65.1518068063175,17.4578876695353,14.8454661632543,5519.47219080689
"420","ROMO","ROMO1","ROMO1-1",149.70241771137,66.4528358221047,78.8659809619461,228728.973525093,143.163227174747,89.1349697429586,84.1033690508329,322743.338487117
"421","ROMO","ROMO1","ROMO1-2",124.519538808911,63.4806296077521,55.5425666024874,125017.004091723,101.659854156053,59.9256082788369,46.2289485131655,95438.9464826329
"422","ROMO","ROMO2","ROMO2-1",132.79024480277,65.7013099946753,73.6780345344442,193694.435988172,124.954706475402,94.7959865598987,71.0432817293573,275462.429166304
"423","ROMO","ROMO2","ROMO2-2",137.586633737319,75.097382377827,32.3374644687221,109593.925735216,125.540460973824,75.575057556233,25.7847379461435,93157.8896925833
"424","ROMO","ROMO3","ROMO3-1",103.205227598937,39.8375275418079,54.4588905560459,91293.5942531439,97.7573565308025,49.0362969958371,50.2055420649367,74921.6746517383
"425","ROMO","ROMO3","ROMO3-2",99.8052427235204,36.9730794258046,54.9372610468557,81448.7018079541,87.2952713012781,48.9711253708468,49.6282378646251,85078.6736393711
"426","SCVI","SCVI1","SCVI1-1",104.703312996315,29.2239554344395,11.3783647263401,11631.2125067606,98.0248872426511,24.0203825202774,8.83512721550275,7707.4030959392
"427","SCVI","SCVI1","SCVI1-2",113.787521782845,30.6956262510103,13.3983597994597,14638.6534193818,102.221617715937,28.6241258338307,19.4980151967819,18862.8927771749
"428","SCVI","SCVI2","SCVI2-1",122.035133215093,25.5955477701818,11.0944450084716,15149.1372831944,116.487980921921,13.0114564500398,11.2040125662131,6573.55358877442
"429","SCVI","SCVI2","SCVI2-2",101.548665074145,31.9200409993965,10.5936794648446,10740.8628117206,102.463303184759,30.3860374212537,10.7552021575957,12408.889270094
"430","SCVI","SCVI3","SCVI3-1",129.728346027944,30.4582655418643,18.2058932007879,26924.2891476866,129.11913236091,18.0913556171382,14.7474137793975,12153.148617562
"431","SCVI","SCVI3","SCVI3-2",98.2873415641245,25.6502636024404,16.6537477707017,15615.525551428,100.845727835572,11.8366570134021,8.60175569248157,4715.50517869215
"432","SIGU","SIGU1","SIGU1-2",141.500773810299,71.3336741903698,27.255820930695,103631.117107942,126.423558544123,47.9002549464942,34.8723274243914,76872.9645669627
"433","SIGU","SIGU2","SIGU2-1",126.165889473166,59.9752799556435,17.1096039690116,53584.5540918682,102.091669322398,47.3374372073462,33.8845623291999,48592.9376311263
"434","SIGU","SIGU2","SIGU2-2",133.386875956808,50.069163936557,20.7287532684585,44941.2920842251,118.280870295619,25.1158786558541,19.4536789269974,24355.4499259178
"435","SIGU","SIGU3","SIGU3-1",136.392330096346,65.7970073696234,17.6110358247902,60977.9672535019,107.247626069483,31.6930751848124,19.892532978814,31095.5617305329
"436","SIGU","SIGU3","SIGU3-2",152.46072079336,64.4322384147166,21.6710812236767,78294.4196717329,130.333842194848,37.2911993969926,27.7286693037901,48167.8219180224
"437","STCA","STCA1","STCA1-1",85.2293263138814,41.2998509900392,15.9719214377533,20792.2855959313,82.498088308044,18.1817384179563,12.0980571020786,6088.6782959269
"438","STCA","STCA1","STCA1-2",86.129330512103,37.9528738474977,16.8004809485551,19959.759724875,84.2132899369483,13.7499057072415,10.7268200699731,5405.56988427776
"439","STCA","STCA2","STCA2-1",73.5168758221976,37.9230862931611,26.3907764261251,26547.4656523818,70.3260822622456,17.4960601956072,14.3563610362246,8411.84435145942
"440","STCA","STCA2","STCA2-2",84.1423270453493,42.4326743598347,14.8448092802904,19390.27759258,79.5509749668516,16.9333081810247,15.5463670566285,9989.44506151929
"441","STCA","STCA3","STCA3-1",91.1871660287549,39.2267708618476,10.5244936773736,13760.4432925656,84.7859519513947,16.8435982534323,14.8404108319754,8781.96502559456
"442","STCA","STCA3","STCA3-2",90.7786159196971,46.7483052018375,15.896028567575,23631.1064027224,84.3509490449143,24.5904334015186,19.7335981297673,12734.1380317969
"443","STFE","STFE1","STFE1-1",76.4316803114992,33.2153146380884,7.15827181771985,7285.55937530072,68.5938092229373,24.8042981001082,17.5174813457088,11961.1744960654
"444","STFE","STFE1","STFE1-2",98.3211699572184,37.1397137915208,7.474799777198,12693.4202324326,82.0349083128021,37.0579865294678,24.9170094122654,27859.6966527668
"445","STFE","STFE2","STFE2-1",65.1685545784952,38.0953430404843,14.9151146213693,10763.0103670822,54.8316148459439,28.6474008352999,14.18581847042,8100.91241653899
"446","STFE","STFE2","STFE2-2",64.3074038137784,36.8076209286415,16.2839184953193,11006.864031342,56.2405168746831,26.7451801495946,13.3500363698565,8368.61556759444
"447","STFE","STFE3","STFE3-1",77.9475412014288,38.0508644121201,9.3527536764094,11240.5803950942,66.5285657169266,34.6621171355364,15.702779894564,14039.2933602205
"448","STFE","STFE3","STFE3-2",78.154989468685,40.7250247072152,7.19552912288891,9674.52997299935,67.8135789857834,38.3176644423771,14.7680452627923,15027.6000556766
"449","STPO","STPO1","STPO1-1",74.210131831581,30.2794510986909,10.1255878222533,7583.21983490188,69.9822185538699,22.802432416458,8.90125015056919,6344.56082625767
"450","STPO","STPO1","STPO1-2",70.0932240255179,27.1259534000665,8.35093092029422,5505.34335001014,48.0570603866734,24.0089299404753,18.8233988865982,8967.39311920196
"451","STPO","STPO2","STPO2-1",98.5277186789689,43.7313612860028,18.1842150460051,31364.1595726861,95.6336551949676,43.4999463055029,22.3692165426966,30763.1406160589
"452","STPO","STPO2","STPO2-2",104.542649240995,45.1683177843806,20.7077985042379,33303.606433826,98.5985761319283,48.4147603975843,19.1737312199098,30929.6074452975
"453","STPO","STPO3","STPO3-1",96.1729123985942,46.8813368825135,13.8369315326095,19595.2376411948,87.0725328332963,30.9820654108626,12.969913967894,15348.2297112524
"454","STPO","STPO3","STPO3-2",93.0565007210357,44.1497824097883,15.4903710265851,19392.7963521177,84.6620338771365,31.3995690180465,16.1968110176751,16081.266710024
"455","STRO","STRO3","STRO3-1",15.4182792398286,8.44771167660316,2.35448863022314,192.260516513298,13.101475146789,6.92873862440524,2.31592225897397,122.190940400892
"456","STRO","STRO3","STRO3-2",14.7799441441799,8.93379573448846,2.45632708469237,174.421061781892,13.3784036285226,7.4155192232666,2.07610002669104,89.6700487406358
"457","SYPU","SYPU1","SYPU1-1",106.215906225599,39.2354721609569,14.7092742744073,21524.0937446099,92.0751849862896,33.510142950811,16.2737993871033,14529.3642246739
"458","SYPU","SYPU1","SYPU1-2",94.6819564584181,34.5003902617107,13.9893760990029,15950.4417326917,44.906281550574,31.1639907066122,27.6495880042147,13570.2113632687
"459","SYPU","SYPU2","SYPU2-1",113.425705140294,41.7715658062948,18.4215838864514,30992.1728932967,91.7863154709673,39.7353880318806,25.9967262314119,27317.8277129298
"460","SYPU","SYPU2","SYPU2-2",98.474072673005,39.2783027560384,22.5936018432036,26948.4814482747,100.970919525635,37.1235815319728,11.3942261470119,16248.9765802874
"461","SYPU","SYPU3","SYPU3-1",85.3019867838259,41.6803640405426,12.1395778837166,15596.7461058079,69.5389887010269,29.7638101445837,20.7207613904495,14268.8356471058
"462","SYPU","SYPU3","SYPU3-2",87.2173703583753,43.6873535788122,12.8610469938369,14790.0270337815,78.4302789972041,39.7233986561255,13.6800146673839,15523.8400346292
"463","SYRE","SYRE1","SYRE1-1",105.45849066289,32.1189986990306,16.1767957110148,16766.6683379246,89.3620164250509,25.3645258175276,12.5601995584961,10616.0573566962
"464","SYRE","SYRE1","SYRE1-2",114.202865835928,31.1668150166301,19.7585435255746,19457.3911903803,97.3020460814203,19.1906104718437,13.7995064001596,7699.32477900709
"465","SYRE","SYRE2","SYRE2-1",92.5915822331468,32.9191628931297,7.87689277477602,8198.70013493123,69.3832775668829,28.67394709661,7.81490920595189,6819.41925931175
"466","SYRE","SYRE2","SYRE2-2",72.0022369913789,30.7722790217176,10.2413149365699,6948.09791222557,61.6947871479155,22.809886891067,13.713342017468,6685.41483925467
"467","SYRE","SYRE3","SYRE3-1",100.581251272233,39.9276566652572,9.66526939331872,14810.2486959723,82.2572659500321,24.3295822907418,15.6485808718744,10435.5126790906
"468","SYRE","SYRE3","SYRE3-2",67.2896604522922,30.4879401373341,10.6291393868071,7527.22165994156,61.4157461734054,26.9731068391235,11.3424423193002,5720.60346575558
"469","TAAU","TAAU1","TAAU1-1",175.188929021951,80.8957708487487,29.0515380394205,195299.640239447,117.984749573174,69.0292331240598,50.8705611744613,167480.194762301
"470","TAAU","TAAU1","TAAU1-2",172.165903161779,64.1829615125559,22.6364650800958,97038.0019026053,116.628587576212,53.4936392631506,48.9967112543864,115784.655594606
"471","TAAU","TAAU2","TAAU2-1",196.874965790994,99.1806070593405,35.7005172757982,277058.222401466,128.464171441415,87.9728201825514,55.3888661363339,235203.924158513
"472","TAAU","TAAU2","TAAU2-2",242.826858340649,96.4455226109492,32.6947362094044,322012.205812374,136.910312975702,90.7486321202354,58.0716038518275,250740.060865775
"473","TAAU","TAAU3","TAAU3-1",189.767541731322,74.9302851732647,23.7676990182817,142354.760995152,142.256887154073,60.0087057639362,48.0277708137299,102365.38353075
"474","TAAU","TAAU3","TAAU3-2",140.25926566769,57.4452555076977,18.7712836041137,61083.213005118,92.4726354088755,48.917926131582,45.9418792388479,79646.2642146899
"475","TACA","TACA1","TACA1-1",119.795545260396,24.6803922501282,19.4940190033283,20620.4242991822,106.988224328736,24.2516051190483,17.6218588663754,15249.7348344193
"476","TACA","TACA1","TACA1-2",96.9073970485156,17.3203994355144,15.8557389213135,8842.61225018019,77.4896020566503,21.513591008582,12.6031054904093,7761.28006756952
"477","TACA","TACA2","TACA2-1",105.936274348606,25.18207456993,30.1469487333191,28492.0997199599,113.047102943165,26.6580893544529,25.0582511402441,27965.5677349483
"478","TACA","TACA2","TACA2-2",90.9793529648372,19.148116635326,17.4164445249554,9608.80968211688,85.104240824143,22.4666129863271,12.8619724648959,10536.602799193
"479","TACA","TACA3","TACA3-1",112.820297851814,18.3827284671382,11.3079145692084,6897.65506891505,96.7792191235808,11.8994012179443,11.3341919307136,3881.25646169772
"480","TACA","TACA3","TACA3-2",114.657403322139,21.9568716405935,11.6990285219182,11476.764083766,104.175714601869,17.718906782649,13.1549183133048,10243.6073861398
"481","TAGU","TAGU1","TAGU1-2",120.547000658037,50.2008533366358,28.8682709396008,56759.2594840414,111.658523638439,49.4556717456564,17.7316979854637,39491.5693046537
"482","TAGU","TAGU2","TAGU2-1",125.195495113611,36.8729446187032,30.1010035879415,61007.7945094326,121.414274815542,37.1282131480734,15.2582795851486,31671.4364665705
"483","TAGU","TAGU2","TAGU2-2",121.373989747765,37.8130889876383,44.1383450139988,78191.2094540611,124.932192233025,32.6092414946543,20.2364447506981,37135.9005002991
"484","TAGU","TAGU3","TAGU3-1",79.177053411295,29.8849616552496,6.37186553566179,6462.01446838735,92.131864499463,21.7067401790392,14.0194432462585,9859.2228056078
"485","TAGU","TAGU3","TAGU3-2",80.0507393731946,31.4593544165585,12.2566734858221,12798.3507385462,92.0892970188246,22.8575573328104,15.2421579883865,12388.5489160263
"486","TAOC","TAOC1","TAOC1-1",139.482474471356,63.4552638450596,41.954395680375,130504.371643973,126.764363018342,25.5356623386546,19.8670069502237,29744.628666615
"487","TAOC","TAOC1","TAOC1-2",132.937451154947,53.6611792199159,28.7970572622488,85763.9464489418,126.947107285128,36.5260368597845,27.8008047535478,53675.25007247
"488","TAOC","TAOC2","TAOC2-1",130.880700347252,61.1375360184182,28.0461790489199,70002.8104464251,126.947449882168,24.0015379031251,21.6207091061145,33974.2422713727
"489","TAOC","TAOC2","TAOC2-2",95.2452789793284,37.849492312007,25.1621418612534,28111.3257988639,89.2176281303575,22.5351309576731,17.7310577245013,11427.8096591997
"490","TAOC","TAOC3","TAOC3-1",114.872748628864,49.9800264665349,26.1148648466359,43211.5921935664,113.269430454787,40.8394215610145,23.0636835922954,40412.2046643653
"491","TAOC","TAOC3","TAOC3-2",140.244667323203,50.9546735329264,32.835059350908,81675.0392824734,134.283502109547,40.8876801855683,24.4550522855194,52211.6143105016
"492","TEGL","TEGL1","TEGL1-1",107.557682838633,47.3139125935863,28.583386543626,56618.5037002033,81.9538564163843,42.8397508258152,20.261319766528,32193.1371127736
"493","TEGL","TEGL1","TEGL1-2",120.592576061278,53.4364991203283,17.7308056670635,40725.2728460936,97.8963486607077,50.7012698683668,32.0530562778176,57745.0433410109
"494","TEGL","TEGL2","TEGL2-1",100.696987036118,44.4232811913363,23.3698829170333,30132.1590801197,89.4308665015598,32.2245194483841,20.3791816948613,21110.0275630346
"495","TEGL","TEGL2","TEGL2-2",104.35169864126,41.5077495184996,18.9468588421303,25908.829201363,85.1976044291734,36.0233838701973,26.1229613396982,26602.213605263
"496","TEGL","TEGL3","TEGL3-1",99.3692740483179,43.1118779858974,12.0051556079319,18082.4135527252,91.6294328946508,41.7192600187129,15.546879105998,23390.7044600582
"497","TEGL","TEGL3","TEGL3-2",106.870704200535,47.8241147657385,7.99459698622993,16459.1103154526,73.6328141413154,43.1854410168284,42.2435365696961,41003.611194273
"498","TOFO","TOFO1","TOFO1-1",178.489028422885,102.55408671757,44.5029985419967,354826.382740432,147.187264020819,87.9339276688758,27.6119499351416,171765.673246807
"499","TOFO","TOFO1","TOFO1-2",144.352340887689,60.9247817991791,18.7500481609259,72259.6777320978,135.279319098587,56.4452449884701,14.4332071040741,49267.8968822158
